2119.146857,2889.68855,2883.425745,2719.86444,802.3617105,754.5092166,502.9461656,616.2038749,642.4745023,1008.757605,1275.435615,1305.102854,3370.606981,2644.918412,3496.241814,2984.868596,2722.028045,3898.468516,2326.097487,3149.131564,2512.482893,8885.876499,4324.085631,12071.23757,1698.478167,1545.576393,2039.892433,2168.944504,2149.803659
2431.958253,4026.014635,3807.724013,3517.284406,912.0426063,1020.754186,688.8355464,771.6671011,802.1015954,1153.17258,1723.915189,1355.399114,3781.126361,3256.980428,4056.808857,3217.199513,3087.021709,4153.859088,2727.442684,3582.599671,2658.500094,9837.348502,4986.810607,13043.15643,1953.601767,1753.684691,2247.820624,2443.444129,2431.392095
2819.38958,4962.850641,4416.922434,4386.434715,1130.194072,1274.443522,859.3097133,989.8848332,1039.200907,1314.484757,1941.494656,1488.95808,4090.444828,3620.471687,4250.084955,3744.350518,3921.345582,4775.708884,3200.127399,4181.297227,2919.196707,10530.41836,5613.584745,13691.77266,2096.346002,1896.97309,2410.209294,2688.309079,2521.105321
2580.140834,4079.506563,3887.931019,3695.755392,1078.995576,1054.601465,728.787239,789.7414163,866.3344997,973.9546293,1488.584004,1375.059928,3747.192317,3247.702133,4103.510039,3906.321614,3786.99967,4774.397843,2957.981556,4146.704188,2840.832689,10023.5859,5116.737982,13495.68604,1994.329712,1839.390442,2302.312939,2451.806704,2345.366273
1934.682011,2777.662393,2784.249779,2404.476462,902.8316873,804.3897332,621.0772815,566.5967034,663.0532483,690.653681,1117.543221,1141.714834,3563.558756,2703.931707,3782.764035,3708.182799,3452.713975,4594.295902,2703.155046,3777.150504,2704.147992,8835.050984,4228.330251,12014.59639,1737.602906,1552.802784,2014.382276,2084.164192,2067.531323
1226.233104,2143.588127,1930.848724,1625.897948,722.497797,612.6133863,512.0172671,371.5980607,545.9777982,346.1302846,689.3822947,805.8229733,3202.77407,2264.030345,2968.026865,3090.904069,3023.498494,3949.962991,2290.437731,3169.126125,2420.622566,6937.813419,3214.151481,9789.603468,1404.31484,1281.537523,1656.593254,1701.361885,1701.324508
890.5241082,1776.523757,1352.147864,1176.749875,596.6229806,516.7406784,527.4537482,338.9648864,448.9743937,303.0270059,771.4412087,755.7645185,3052.598181,2178.727982,2928.418446,2903.605416,2760.123222,3579.939036,2146.429445,3074.480993,2327.346358,5474.143024,2418.981595,7748.607054,1087.920117,988.7242675,1374.967679,1306.448381,1341.70375
663.8850189,1547.009276,915.2672095,782.1422644,576.5654316,465.3941885,530.1280048,296.4670158,392.7914917,110.0026075,432.084948,548.382642,2534.821007,1750.72455,2413.068696,2497.036827,2505.868151,3061.993959,1650.640002,2516.985049,2015.049313,4265.879609,1685.060513,5799.766901,849.3209067,760.5900001,1083.839679,1074.350837,1087.319032
507.0858302,1259.314678,636.2967694,488.3951411,455.6748494,363.0633291,439.9820393,233.6535537,295.3926069,159.4050487,536.8484963,586.5285155,2506.082464,1613.989979,2271.277524,2356.378288,2344.993269,2838.347679,1539.849191,2411.018232,2077.601372,3380.562976,1240.268153,4701.792757,700.9310277,620.7120295,927.0070777,890.1927319,948.9462882
286.6765367,1215.899954,244.0165535,398.4865281,424.3621088,337.1734306,442.4110088,165.0210412,305.2425677,184.8799878,583.6368368,573.80931,2403.132464,1763.344198,2177.214843,2215.799781,2337.708562,2583.500112,1629.456785,2280.540475,1988.552476,2735.792925,790.8244307,3747.864368,559.3675066,500.85555,783.1325479,717.030099,777.46342
-2.612867341,900.7750986,102.0565712,74.46244858,378.511329,260.9422089,390.6926506,141.887143,225.924994,56.3658817,515.1749522,416.313196,2163.980918,1490.677132,1997.330558,2004.941289,2132.154015,2338.671169,1429.572545,2045.671711,1854.302564,2287.02925,703.8392621,3307.991472,486.84107,436.316267,693.1504772,646.3399956,666.0149617
50.82761246,1058.340103,162.7268321,283.5559259,346.2082128,263.1175772,379.4970942,163.9820206,206.0888109,86.32118515,502.2328246,467.1023435,2244.727734,1558.508708,1790.954575,1953.442788,2067.429609,2285.570761,1443.616211,2043.211871,1880.731572,2195.811746,729.6025609,3096.323804,426.1445048,370.326156,631.5176277,634.2272372,631.4355853
259.1779966,1371.944961,529.3873457,605.3019832,346.5426923,344.7060447,374.4643304,211.4373954,278.6123011,240.4099525,777.1104356,457.1419219,2335.612817,1830.618847,2014.966799,2104.654255,2235.065322,2278.798796,1601.737512,2154.850883,1814.269434,2288.200202,879.2842406,2967.601096,481.4641383,433.6530732,667.9354958,690.1767718,674.5253299
388.8383055,1885.129663,955.0181212,1105.397644,460.8365026,512.4572455,505.5890371,273.9795703,402.6622394,109.6308372,662.9777664,401.8851002,2224.186071,1658.207473,1899.70713,1799.165664,2284.811134,2011.275179,1523.276161,2051.988674,1647.746082,2288.774407,934.354214,2801.243076,517.6474035,465.5014039,619.820185,703.8753987,699.9649699
225.9785597,1205.704203,377.1391682,536.2839305,362.2644412,308.0398508,361.0813989,200.6828631,264.1228349,166.5400903,621.6447973,394.1940472,2058.677398,1368.734504,1787.085468,1878.586989,2096.817018,2025.989814,1490.491856,1988.165166,1596.081447,1942.694146,776.4923929,2824.649471,427.1956022,364.050993,549.0259865,536.7272961,585.4632964
183.0187796,971.1385716,210.030496,290.8448667,288.319695,257.0611548,328.5189153,107.4870959,198.9230923,136.1585618,475.9315079,460.5129309,1871.266695,1318.00986,1848.38171,1912.428198,2003.032948,2114.402601,1501.774279,2071.810283,1682.415459,1965.729205,701.4986884,3022.590003,466.8543195,407.3708584,536.4477616,565.0769566,611.3695259
401.4089856,898.9027617,389.9321137,439.7934753,363.5333656,296.9085458,374.018131,175.0107233,275.3211831,351.7383,489.3578773,497.502919,1961.263861,1481.633457,1856.335754,2031.369262,2117.338894,2231.41344,1566.743098,2001.803945,1559.448045,2185.549364,738.0630104,3497.094393,458.8147158,428.1143168,554.602053,559.8632701,571.0912797
388.719198,893.5567646,273.5340307,339.1477791,368.9174048,254.7998383,415.2223187,208.7870036,224.1823794,278.2056517,360.0228841,374.8961791,1812.73879,1139.205211,1708.027492,1884.820146,1845.734824,2188.562227,1485.697965,1942.776068,1365.44913,2128.614403,699.4752686,3100.762358,414.2680392,391.431812,504.283181,498.6696384,526.5104357
633.7594373,1004.810572,400.5762561,455.5158011,329.0498977,267.3998694,426.5683608,175.5184912,224.24374,275.3182604,387.1275064,426.9218778,1743.501375,1089.385035,1533.006817,1770.140815,1870.690707,1965.508858,1359.268515,1837.86657,1398.928639,1527.784101,497.1553716,2531.69361,344.9526466,326.3611214,373.6224409,408.2393648,447.9459669
906.6197236,1362.854176,530.9087992,633.9055642,376.6760998,261.9064037,451.6069732,209.8289286,242.8140676,377.2145667,462.2877218,484.9701816,1535.111508,1068.262844,1402.073619,1659.511232,1619.986506,1841.023224,1260.204372,1646.725365,1350.936495,1171.818232,277.0232274,1943.907862,274.3840627,271.1107719,308.6872865,327.9036287,346.080777
1076.160077,1464.047568,558.081669,705.3060911,346.9558383,280.3605282,522.8053818,228.2998813,244.2300048,225.3624386,324.7665077,364.0712565,1406.449078,945.0085486,1349.547788,1442.931358,1500.332184,1669.915217,1222.865144,1503.472363,1229.852619,1107.836571,225.7787437,1831.39482,286.0127635,232.1013771,268.2640954,300.4982642,349.7723322
1438.920518,1740.070738,737.1148747,837.5074047,432.6776138,327.0406494,690.6187608,597.598275,269.8378511,365.44692,401.263841,344.0912681,1467.173973,932.5420598,1318.289211,1542.491152,1399.457702,1545.404726,1174.400426,1485.387477,1082.63693,1137.77889,214.4618275,1863.884191,275.8714937,218.8069154,285.0146616,291.6040958,326.1514757
2954.411067,3051.703679,1543.748425,1793.749528,798.0249781,615.8750414,1324.107,648.0186412,584.8053789,309.1555329,201.1176982,354.6063816,1198.806079,839.9732877,1230.007774,1321.310573,1364.263021,1453.361637,964.6398008,1304.220615,977.9493492,1120.984962,326.8623861,1865.33568,278.6160189,243.3185377,301.2928479,331.578433,325.2003825
3189.831743,3310.116382,1598.292329,2020.252482,745.1487725,589.1787804,1095.697204,531.441157,593.8032855,360.7004754,323.9700555,385.6407617,1211.105282,855.1721412,1148.563363,1329.959576,1335.488098,1432.145836,1074.732841,1352.841685,1058.129793,1050.864557,279.4103261,1739.548988,248.3951667,214.1453823,247.4002605,290.8099754,295.3647329
4517.422566,4697.388836,2423.836596,2749.266292,777.7367237,572.1230041,1134.459195,571.1125341,561.804557,399.4257727,297.9948888,408.0115729,1263.121466,756.6285284,1078.17586,1283.578117,1297.972891,1390.307208,948.6091083,1244.120592,849.6481781,941.9674441,255.955554,1712.483815,280.481513,205.7045761,257.3514815,301.9330175,308.3723201
8010.553555,7980.751033,4362.471235,5056.390977,1153.951055,923.1559373,1903.416124,960.8118233,897.0528735,401.4596462,323.5251737,593.6669794,1103.494513,809.4123566,957.2951487,1195.446149,1175.537355,1295.985634,877.9081541,1154.497242,856.3544207,987.6733921,271.4779762,1595.619862,246.8348922,191.0443905,211.5248271,270.2062466,281.0025229
8131.954729,7926.062963,4391.806252,5017.686561,1201.761835,911.2903324,1951.243722,944.5297853,949.1138864,475.2445135,192.7978855,660.8321449,965.9543047,685.7235324,992.7011101,1105.733625,1153.661445,1316.770997,851.7285199,1133.421539,885.5084356,745.7321685,147.6774984,1402.326824,216.2290597,179.5321138,180.0780368,200.5823963,233.377505
5607.566107,5394.124614,2826.251658,3403.473066,805.4062457,647.3259207,1340.45246,667.723707,611.6489333,458.416788,200.1149993,581.5842323,941.4807216,654.1219613,867.1336248,1231.960496,992.4651139,1174.073175,861.9187389,1138.203384,879.9801367,608.9935399,135.8340264,1147.224397,175.6109739,148.6556335,145.0208173,169.0808724,168.0692286
3616.627705,3579.825975,1807.097458,2260.150511,633.3160363,451.9448367,962.5888179,450.7363945,440.0688318,386.5328785,400.8724899,437.8914041,881.523643,624.4475485,773.3325723,1047.886711,1084.648313,1204.732049,756.7633354,1077.12268,729.2394374,440.5272719,28.26746578,935.132276,160.5842339,114.7821417,102.9893631,140.8782625,152.2126817
1990.659539,2064.527035,980.443661,1204.898917,348.700627,254.088508,568.9897451,289.2054535,257.2123665,419.2351891,173.8613319,425.8668223,734.2329473,536.8501983,718.7978312,1035.642221,1025.420995,1015.637494,726.2118255,897.5993262,734.3862497,255.7131298,45.43772183,845.9801528,136.0108738,88.25555705,45.25313208,74.62563385,93.13361802
1278.071627,1344.577779,590.1902732,734.1983057,283.5794548,224.6645534,447.5744182,237.4838582,217.0703675,349.2921202,291.8124994,427.4156481,720.1585121,512.6998145,659.0792794,941.4769727,974.8931082,1044.419389,627.3647172,876.463222,646.2904853,242.4308782,-12.74130004,628.2977196,103.6004579,77.07596564,26.05946994,94.73634934,82.90253813
818.7439848,840.5781959,360.3673018,545.5186963,175.090822,143.0771251,304.4201617,177.828933,108.4128562,454.8000677,254.7659665,367.8320426,653.3802141,462.6963003,575.296794,960.5309128,872.0446023,913.2176073,677.9195117,808.6242657,554.272055,246.7202816,72.78830548,674.8046677,108.102309,78.50074941,32.78469737,58.72447978,65.52155526
352.7866275,487.6182724,144.5747536,325.8961091,152.1720222,137.954241,212.418657,155.5403453,88.42513931,482.9404243,157.0857069,481.5741663,605.5479295,372.0595582,499.5402515,943.4539875,861.7554252,911.3120238,586.9067036,761.7623546,403.300869,309.9411043,118.4185711,802.2106875,145.5142946,119.611224,42.32216572,102.9220058,92.82393013
276.6295714,315.1679957,146.4526356,424.5255644,102.9953705,111.85645,101.7043628,140.7851507,54.48241874,541.5515781,249.9376942,432.6751793,642.0115337,441.5694907,625.2995278,842.2861415,798.635524,915.3125118,683.671781,856.2773853,523.7368368,492.8631102,163.0555295,917.0754687,132.3939419,108.9626486,30.12861406,138.0269106,51.36128371
153.4828323,178.5473527,80.01095451,285.7260822,110.396297,87.87354474,68.29005405,117.0136697,42.15225823,556.6579123,207.1209016,495.9112415,573.7709016,459.1859995,735.2644983,1026.227319,858.4448448,926.8589438,741.131226,846.9892536,505.5498677,405.546063,201.8592132,911.9187005,190.4053412,149.5900963,49.11219399,151.0911174,121.7197895
77.56642606,151.9363302,44.16371724,234.5016825,71.39588875,70.36152013,53.74661541,90.03648529,18.46033891,428.2818046,164.9143023,338.7955121,457.3159072,383.2289861,398.3950378,796.4074626,715.7933331,761.7611911,590.1175138,818.6378545,445.8598703,360.7197259,149.6596545,829.6400709,146.1584457,110.8739851,59.65286546,106.2953754,98.66038352
121.8803685,139.0949154,69.99893059,231.0613854,72.61275735,40.19958899,42.55474739,122.8090837,36.80202738,594.3266274,223.810869,464.5201499,472.6364244,456.3483514,548.3710204,830.3765149,783.4909336,849.9791245,618.8471123,788.5030819,376.1067529,293.8538616,130.1068857,713.6192671,109.2007147,103.4703722,11.42151282,80.69296937,50.51841764
86.76467537,-3.626904996,41.11260139,151.9952109,71.1708018,69.67983131,55.88111765,72.90684826,43.57209554,583.4147486,214.7855746,431.3703132,402.2123261,326.463996,408.9923196,750.144417,709.6175899,735.0126136,528.9194833,681.8248293,398.4804231,309.5882326,100.1909387,709.3059754,130.2823785,114.0443309,25.33472411,88.98060858,85.89963043
193.9893625,99.17085602,78.24873645,365.751179,22.31072462,23.10408195,54.04723498,104.3240138,16.0955937,542.9175301,218.8153914,458.01716,301.8034851,238.9158201,418.6488086,740.8511095,573.5232453,620.3215275,566.3720828,609.2229891,312.3907884,337.2026009,176.6118454,723.7798815,144.9621713,125.144177,23.93904029,82.11077391,76.15580319
218.3444456,240.4982216,260.2693426,431.4283095,80.63380587,56.23151563,92.16462885,123.5739375,52.77882765,645.3403283,260.1532919,484.388848,384.2597738,342.2137233,471.86036,742.796532,557.577842,786.6457344,600.4823611,644.6074531,239.4577556,618.2867284,318.8096377,1102.13067,162.9765679,145.5529591,75.04289494,148.5845931,111.004647
491.3399405,363.8652149,392.5704266,605.0606225,117.5468305,106.1858686,118.5989262,199.4337749,88.34581129,644.7614938,330.6982479,518.7185342,370.661064,364.2676053,526.0768462,746.2506234,696.6913219,858.9151019,565.669763,722.2781125,341.9912315,825.0303765,466.724347,1361.958026,224.4261148,197.3928795,137.2105887,187.9988146,160.3845944
608.8758629,488.0218591,528.4819952,799.3921378,143.9753604,156.9749205,146.0164514,205.7854841,128.7081809,806.6563709,433.8672313,659.5703752,614.4872274,411.5373652,613.728139,821.6133221,758.8136262,951.0294968,699.4307275,725.7148579,435.4711224,1047.253306,616.3060047,1797.711632,314.9254263,292.1543763,171.6578384,283.0003186,267.5151254
721.4922284,633.0581773,706.8640552,955.1048753,176.3024928,157.1261859,168.491917,225.2056891,140.9718139,792.7292975,390.4162135,717.505527,479.8781351,412.122902,674.7341095,812.9445654,766.3146953,962.3187851,763.5846875,810.867579,404.1673344,1461.655277,860.8946417,2249.671169,364.0514031,337.2139966,224.2819596,320.1595064,318.4466472
716.6990527,587.6541925,718.7266133,861.9488546,182.2100417,158.3147011,148.9082778,251.6104774,157.2531261,804.8146034,290.6801656,577.5301451,313.2236579,404.5641141,497.2146285,804.3942902,656.4644692,934.8928318,660.2880692,723.9761651,188.9997731,1477.356049,855.6602881,2326.046319,374.3039726,346.6553263,235.9326182,332.3515859,319.8709701
638.4563514,356.7999278,554.5196761,736.2440954,119.130293,108.5487302,78.40395632,215.0270802,110.162343,730.7496104,227.8300582,680.6143842,374.6836659,425.2508994,574.609566,790.0024321,669.3728868,795.2415009,657.6592913,729.3405043,287.0683438,1312.675378,792.6529732,2055.496757,338.1440579,281.4916731,229.1433935,295.3160716,261.387182
411.9241399,287.545406,457.3932501,627.5906173,95.57692438,67.65343242,70.98712356,179.5472007,87.29422812,659.7136323,252.0968617,574.0983984,215.6480289,255.9731556,380.6887914,708.4789263,539.3598864,682.8946555,557.2657655,598.2304843,221.8829515,978.1730219,550.8827256,1557.062161,294.8346342,249.3607078,164.901329,236.8365492,199.5389908
370.8124337,130.40065,315.5573418,532.3104398,65.11290527,44.876327,5.790734203,176.7743608,55.62408518,739.5569756,271.0955461,522.5423411,218.9766162,237.0107799,285.4221736,583.0537071,501.3154057,596.9821581,507.9948973,571.9759918,225.7335009,785.5887342,465.029573,1308.722202,213.8406859,206.5019917,108.6620307,170.3893309,154.2856011
424.061248,285.1856828,333.9619576,595.9075823,61.29111705,27.1144096,66.52153116,147.0263777,55.9304098,694.4049403,263.5940814,480.2633653,186.9792973,163.6136692,245.4695812,435.6597079,380.949382,567.8238701,382.8120863,399.9509133,103.6498966,630.2822691,333.2335425,1031.616553,198.1423016,175.6092417,88.65890938,168.2765746,127.8286548
613.5305983,333.8705272,436.247104,620.758064,104.9342743,42.53159703,79.55236393,154.6262273,69.06379849,656.8878189,185.3734371,474.1896233,160.875941,156.0717203,197.6208824,458.3198617,209.6667517,412.8896526,416.4837273,362.1871342,106.5420429,482.5233794,329.1646607,850.8548848,161.4118715,151.4344368,69.27856831,128.5703504,110.3461818
824.0404999,539.025206,495.0727874,719.6199045,135.6943958,50.89780778,203.683553,196.5711963,94.57220386,651.5618968,165.3695825,500.7082669,166.3464162,255.3248296,174.8859453,436.140101,319.5844512,471.3593662,372.6562112,387.2505399,147.4798439,581.2318175,351.7429541,827.946866,173.9789766,172.8429163,76.75163751,135.243115,133.8659556
1040.960968,857.319742,664.2990139,962.8531228,222.5905631,176.0483389,350.1456487,285.9495897,180.799868,739.1854532,214.4064868,540.1704475,182.0605915,186.3328935,256.2046376,424.173358,323.7454165,430.5728708,388.6669245,325.0110154,121.3932038,525.6473352,336.7184486,769.4321655,173.7055941,167.1188496,79.65589315,143.3086748,124.3861299
1299.022018,1121.804158,760.8157901,1065.637738,279.432707,152.5359128,468.4937293,296.4260788,222.0880647,671.3117605,185.9161189,446.6503161,75.01833555,197.7858083,209.1268269,360.3505643,268.5075834,353.2100261,315.5872503,367.167445,152.3920265,444.9396838,308.55117,709.4304509,160.8337315,125.0155711,72.56653027,115.0537232,66.86142511
1555.053664,1275.568477,855.223122,1141.99377,295.6499671,165.1399005,493.9086214,319.1751911,256.5240349,620.5340837,130.5964477,474.6140229,130.9195166,105.8134697,150.5923807,302.028651,209.8098873,318.5506912,302.4205677,266.919713,235.4762158,350.6486141,236.4111434,583.5613894,136.9931189,137.5494411,66.53600235,115.3399232,102.8583256
