Spectra1,Spectra2,Spectra3,Spectra4,Spectra5,Spectra6,Spectra7,Spectra8,Spectra9,Spectra10,Spectra11,Spectra12,Spectra13,Spectra14,Spectra15,Spectra16,Spectra17,Spectra18,Spectra19,Spectra20,Spectra21,Spectra22,Spectra23,Spectra24,Spectra25,Spectra26,Spectra27,Spectra28,Spectra29,Spectra30,Spectra31,Spectra32,Spectra33,Spectra34,Spectra35,Spectra36,Spectra37,Spectra38,Spectra39,Spectra40,Spectra41,Spectra42,Spectra43,Spectra44,Spectra45,Spectra46,Spectra47,Spectra48,Spectra49,Spectra50,Spectra51,Spectra52,Spectra53,Spectra54,Spectra55,Spectra56,Spectra57,Spectra58,Spectra59,Spectra60,Spectra61,Spectra62,Spectra63,Spectra64,Spectra65,Spectra66,Spectra67,Spectra68,Spectra69,Spectra70,Spectra71,Spectra72,Spectra73,Spectra74,Spectra75,Spectra76,Spectra77,Spectra78,Spectra79,Spectra80,Spectra81,Spectra82,Spectra83,Spectra84,Spectra85,Spectra86,Spectra87,Spectra88,Spectra89,Spectra90,Spectra91,Spectra92,Spectra93,Spectra94,Spectra95,Spectra96,Spectra97,Spectra98,Spectra99,Spectra100,Spectra101,Spectra102,Spectra103,Spectra104,Spectra105,Spectra106,Spectra107,Spectra108,Spectra109,Spectra110,Spectra111,Spectra112,Spectra113,Spectra114,Spectra115,Spectra116,Spectra117,Spectra118,Spectra119,Spectra120,Spectra121,Spectra122,Spectra123,Spectra124,Spectra125,Spectra126,Spectra127,Spectra128,Spectra129,Spectra130,Spectra131,Spectra132,Spectra133,Spectra134,Spectra135,Spectra136,Spectra137,Spectra138,Spectra139,Spectra140,Spectra141,Spectra142,Spectra143,Wavenumbers
14106.16386,8112.991661,19258.73082,18425.25022,19720.82821,15103.89202,24465.41259,20961.2342,11130.61425,14421.61058,32954.64865,21750.67589,16648.04681,12503.22504,23688.94064,26814.58873,26888.02788,15792.02433,17430.35391,25493.77723,2209.524822,2072.784703,3749.398984,4046.803948,4676.964844,4918.384672,4924.881856,5445.639449,2533.853201,5056.377371,3251.371796,4128.270795,4124.243362,3267.786558,6125.164563,6200.176722,3348.012066,6380.360578,4318.457623,5736.678474,7561.981509,7561.981509,3907.546731,5098.336901,5009.419893,9783.748402,7001.417025,2944.961841,11026.3258,6620.211262,9694.265444,10677.07363,6014.880403,6099.504275,9930.212188,7393.694921,7188.589653,9365.127014,6363.452982,10225.43406,9200.975657,7184.460383,5496.761062,4239.083727,5436.237972,8248.003396,5639.076523,10056.26644,10281.33286,10059.55496,5172.913684,3731.844876,3928.481276,6415.104357,6239.549464,7813.49297,6224.489007,5008.064483,3823.90631,2901.0963,6988.713903,1254.978838,3283.551578,2411.163519,7661.271145,2695.281674,3429.450729,1634.763396,6063.481812,2504.081829,7175.921365,4621.472751,4246.434271,4298.385116,5143.400265,2170.486236,6095.634024,3456.237151,3889.224892,5780.898352,9194.390468,4348.358615,11461.89801,17195.01166,12952.36313,15151.26381,10837.00083,16214.09549,14417.09642,8632.647321,11889.171,17337.26058,18068.74413,14829.40579,19971.65341,15932.79538,13148.31869,2709.783079,3356.437593,2399.122571,3282.020368,3430.331195,4540.822795,3837.956347,3737.782824,3348.311992,3125.05035,3456.250574,3707.218456,4089.370141,3659.889348,3287.443543,3202.738633,3429.316023,3476.369678,5968.889917,4232.596236,7198.573747,4542.727016,3247.099628,3651.708516,4213.665549,4320.547368,2850.01
3664.532171,3987.114529,9554.850137,8338.282195,10663.64101,8741.247986,15392.06544,13211.54791,4828.543262,6499.953617,19950.64702,13408.05678,10239.97773,4259.695224,14333.57763,16762.92632,17398.98324,9245.249089,8937.631673,15038.2797,1162.765052,1113.458188,1673.682935,1200.468867,2567.131449,2629.430717,2956.846019,3223.419222,361.9831071,2372.989118,515.9222081,1423.521948,1607.590382,452.9604039,2937.440075,3800.365866,1442.266122,2910.790355,1589.28427,3455.855948,4911.408723,4911.408723,1736.699094,3118.813809,3168.207156,7656.518922,5578.329042,1813.53419,8434.305282,5062.921659,7512.598677,8210.024409,4597.524734,3791.694117,7574.374007,5659.04144,5862.248654,7323.924015,4870.212387,7765.577328,7136.031924,5551.826105,4229.818226,3027.826926,4018.234009,6187.013653,4245.136037,7852.293642,7976.014155,7388.609255,2824.106627,2500.233845,2146.375431,4917.567312,4692.990281,6171.605476,4748.076765,3725.79572,2515.201822,1939.665481,5164.323614,498.8758328,1975.949008,1441.634914,5567.382372,1470.063863,2282.647024,816.3147911,3746.961548,1394.7729,4941.555109,3204.287999,2589.544075,2603.995038,3594.65918,1174.356292,4291.768051,2070.962727,2612.61934,3684.545068,5741.974843,2728.640288,7991.0385,11866.13803,9078.655534,10626.28253,7202.13999,11789.61533,10249.83835,4439.938195,7905.738106,12585.93835,12958.85669,9930.555143,14470.13257,11500.01002,9129.269251,1895.720592,2350.621213,1467.630667,2245.279986,2330.952138,3233.553064,2685.066116,2650.04125,2304.062797,2164.040532,2286.947712,2574.965977,2826.296381,2550.993849,2311.751718,2137.211671,2166.455856,2368.485413,4226.655948,2948.273368,5133.868682,3254.069861,2116.934391,2589.251593,2988.353733,3097.100828,2819.13
45273.10413,25790.64884,45834.55457,48599.6109,46596.66143,36091.20555,48709.88828,41419.12806,33387.83643,40847.21977,65012.44818,45501.23177,35540.86381,44912.69875,48357.06484,52018.74247,50850.86001,36004.78519,41772.24876,52663.68785,6245.941397,6990.036117,10297.40902,12341.55319,10882.16315,11371.06363,10655.00869,10970.12273,9495.610798,12551.23924,11572.73684,11785.48106,11472.77702,11510.23543,14772.60624,11764.62335,10128.27628,15297.97381,11882.79261,11263.1232,13822.17575,13822.17575,10512.89983,11514.57543,11934.45705,14404.19741,9924.891322,8493.41425,17731.45473,11152.40864,15208.48434,15832.4854,10763.09944,13616.46623,16392.5619,13219.60395,10456.32015,14435.55016,10523.47445,16226.30226,16097.59086,10855.18694,9424.3177,9690.726273,11329.67712,14016.7087,10614.60918,15391.70458,16318.2344,16561.44146,13102.67283,10817.43271,10457.81741,11848.43364,12586.18868,13219.21066,12000.47504,11783.93985,11100.63479,8567.748143,13786.20997,8647.417751,11221.48988,9615.527398,14715.10459,12156.91379,10224.80142,10243.85808,13774.78825,10959.3181,15304.95147,12210.9323,10227.36984,12454.48126,11113.84765,10285.44711,13521.86596,9791.317966,11201.73693,13061.412,18824.65092,10931.10211,27707.65054,40149.88758,29231.54012,30548.51914,28787.35965,31431.71196,28445.32245,39272.78195,31998.20044,33785.9541,38252.51718,36179.33192,37733.93719,30955.68456,30775.95101,5718.593989,7636.038331,8298.187782,7719.906213,7602.898206,9463.558152,8452.288316,7950.45585,7967.627771,7122.113268,9133.945291,8352.403896,8599.647115,8281.406723,7524.41494,7909.571936,10961.6136,8241.033782,11491.86931,9331.63974,14952.99583,9451.734377,9035.257144,8001.494534,8439.770605,8570.892276,2903.06
716.4683395,3203.739318,2256.121686,2119.146857,2767.760005,3353.499696,2532.857226,2335.579861,2783.466774,2614.523735,2889.68855,2883.425745,2797.452023,4358.026736,2434.23509,2719.86444,2137.654379,2832.83208,2061.856132,2421.645803,725.0251526,1253.854049,939.8371106,400.5022345,788.8107514,802.3617105,887.7867029,754.5092166,575.3606245,491.6470949,377.9665619,311.6015474,546.3168713,439.6301241,502.9461656,616.2038749,935.7997003,498.9175121,891.374257,642.4745023,820.4547125,820.4547125,623.086921,1008.757605,1355.783644,1275.435615,3617.602053,1872.255476,1986.315607,1777.914235,2500.401186,1334.331192,1505.95875,978.2862842,2139.740547,2093.186025,3952.859409,1433.414853,1217.151277,2284.520541,2539.810132,2770.546131,1217.044027,2070.492492,3497.817286,1903.228186,2829.439383,1569.361683,2913.301023,2508.830518,1305.102854,4091.460122,1121.524479,3370.606981,3535.229335,2644.918412,3652.133712,3496.241814,3538.866887,3573.729633,3480.034412,6527.667903,3542.777874,2984.868596,2722.028045,12729.26392,4237.527912,3898.468516,1063.628647,3630.340853,3170.129783,3248.427858,1094.818904,2994.667997,2326.097487,3199.858245,3149.131564,1855.292638,3419.781271,2512.482893,4296.100025,2585.801366,5526.52822,8885.876499,6105.821438,4553.457258,6803.488491,5248.085166,4324.085631,12071.23757,8077.999311,6183.49764,7613.364879,8080.806937,6149.479096,5100.198771,6447.496394,1039.564833,2058.29742,2520.07936,1803.393851,1601.198085,1861.082085,1722.811677,1520.191154,1698.478167,1545.576393,2235.788151,1673.469531,1530.394845,2039.892433,1397.144375,1798.685905,3011.028961,1977.539173,2168.944504,2062.285318,3073.134894,2149.803659,2562.601269,2063.775955,1899.673458,2054.321977,524.427
809.9615843,1044.342505,527.9211694,663.8850189,796.3487324,827.7391664,590.3479839,597.300845,1003.843823,843.2200919,1547.009276,915.2672095,620.1094172,1526.556821,632.036251,782.1422644,553.7723011,701.2045952,568.5936949,983.4465962,352.4853077,565.2419608,663.1680158,484.1355349,522.7424146,576.5654316,737.2260111,465.3941885,595.1703588,361.8416037,563.6077025,373.4205188,460.3348941,557.3929774,530.1280048,296.4670158,571.4829968,560.2145455,783.992435,392.7914917,482.4168932,482.4168932,316.5690381,110.0026075,347.3070511,432.084948,2192.965971,1291.689982,889.3900361,1138.84752,1896.237356,348.4914939,605.4384288,585.1249937,1196.283702,1014.699404,2626.325354,604.609309,127.7640688,1457.950522,1136.937206,2773.239526,-74.93455668,1162.006703,3012.62425,834.5863955,2321.902336,665.5587683,2043.283063,2063.73719,548.382642,3143.292567,182.3711864,2534.821007,2245.902949,1750.72455,2822.918135,2413.068696,3408.883109,2808.799808,2245.329945,5939.345806,3107.163243,2497.036827,2505.868151,12440.93792,4212.12159,3061.993959,722.8481539,2798.077053,2689.157589,2866.574523,-24.74798777,1894.534332,1650.640002,2450.961408,2516.985049,1176.984193,2831.901307,2015.049313,4767.096902,2248.293683,2409.101544,4265.879609,2378.527247,1764.60333,2999.897968,2140.283178,1685.060513,5799.766901,3943.205509,2610.170057,3401.113455,3635.173515,2615.915024,2126.002272,2896.238564,563.2322484,1053.26315,1342.862952,928.0139614,752.4917189,983.2432282,849.9048445,727.3550139,849.3209067,760.5900001,1142.464084,775.6648944,717.5388601,1083.839679,660.6260205,872.7307135,1538.33788,965.5223984,1074.350837,983.220121,1505.34135,1087.319032,1303.711939,1035.920486,990.0805842,1047.341508,554.088
83044.44096,32957.02633,65236.51961,75383.07805,63593.39681,43497.15313,57772.53588,48056.13973,48338.79463,60591.77613,83320.74775,54425.54348,41468.61061,66791.81417,58574.3573,62139.97054,59962.2547,43725.35601,58630.51933,68908.65393,7508.180374,7423.154838,13478.33938,20275.484,13319.11981,14149.84034,12483.33409,11895.98067,15573.29256,17692.10781,20017.02032,18788.5159,16987.1578,20097.63488,20976.26413,13288.63817,13587.83544,22022.75648,17186.66079,12852.52419,14023.77842,14023.77842,14612.57175,11410.20606,12034.55317,9608.475972,6269.867323,8581.036624,12279.92782,7639.009798,10593.33558,10532.13644,7769.379273,15056.21862,11351.14594,9469.045303,6731.891043,9857.463071,7170.194652,11632.60938,11356.96837,7240.1779,6546.581126,7436.608624,8510.162293,10196.73345,7703.138525,10218.12708,11216.41581,12034.88981,14553.60679,9125.54245,11503.35356,8531.205245,9364.791855,9031.899302,8544.003269,8976.239551,8980.284117,7248.437401,10109.7783,7739.802088,9578.876652,8294.997399,10842.5453,10691.2535,8336.792239,9332.093494,14686.50144,9580.333459,11882.34785,9692.454978,10619.65955,10813.01258,8482.053987,9015.901551,10292.54969,10178.76409,9084.998619,12948.10152,19510.46636,11059.91377,22684.21071,32817.62382,23330.66798,24225.12846,24641.09316,24284.29126,22521.77024,36812.41022,27064.30221,25771.88644,30288.51754,31062.8568,28929.31015,23748.09923,25107.83107,4477.095324,6174.72241,7418.279775,6339.144338,5833.438098,7379.143139,6910.422335,6367.691333,6495.631777,5777.687832,7821.241599,6810.634305,6932.542486,6696.541068,5995.298266,6562.189665,9712.22996,6828.068267,8967.035145,7532.557034,11469.31118,7496.896465,7880.963243,6491.693043,6557.506712,6619.276851,2937.73
84343.9282,33234.02404,66116.73773,76289.49572,63873.46531,43658.11566,58234.56178,48645.91681,48457.48802,60836.47678,83914.57049,54871.83927,42003.23143,68061.97858,59064.47435,62542.89735,60591.69004,44249.55438,59265.41507,69384.90823,7627.225209,7505.499657,13722.54719,20414.75394,13394.68727,14267.55104,12604.42809,12070.83297,15647.68224,17787.61004,20201.58461,19017.43998,17007.44544,20083.45034,21081.55687,13327.15541,13694.64406,22293.34913,17266.70546,13000.46093,14127.68299,14127.68299,14689.49112,11281.09173,11962.43011,9597.132546,6254.536189,8638.946739,12487.75465,7725.116173,10576.46509,10593.10572,7986.288841,15003.05683,11483.22435,9527.478979,6785.165043,9934.947753,7296.542581,11657.09537,11427.8677,7311.916837,6640.364604,7593.651839,8583.57353,10251.17488,7845.553767,10324.18456,11283.09107,12168.72953,14443.80605,9296.923498,11488.30901,8582.131951,9549.271599,9156.472685,8716.500004,9217.92546,9232.457339,7401.640326,10383.75564,8120.386477,9869.092049,8540.550772,11159.40557,11096.18882,8555.420466,9595.040565,14710.3077,9879.259816,12220.87576,9906.914769,10648.51205,11061.41335,8718.190693,9297.601068,10691.57036,10286.66158,9404.408363,13061.83068,19373.77453,11084.03155,23117.21208,33417.01332,23791.51036,24541.72703,24936.89756,24551.66791,22855.66353,37572.92602,27437.48679,26023.90147,30604.0978,31327.63794,29253.38452,23961.85353,25491.85001,4591.505422,6279.654301,7553.416869,6458.940492,5978.594882,7461.600428,6986.998344,6418.147717,6633.605194,5898.456521,7918.799394,6957.609738,7045.272299,6779.026894,6165.672634,6636.52371,9855.110282,6912.013784,9095.154477,7680.872423,11663.1612,7575.575676,7995.015516,6531.284729,6650.53017,6743.627354,2940.18
14829.61711,8406.155114,19727.64851,18926.01831,20037.73463,15116.92604,24746.94909,21115.15484,11601.91192,14914.91024,33058.89294,21902.13871,16647.05213,13285.81076,23801.56663,26778.19412,27336.62041,15967.64293,17747.01885,25793.09597,2248.678426,2099.568423,3776.615881,4188.475287,4690.646322,4957.710006,4969.943442,5394.101967,2701.169543,5165.548486,3405.002304,4289.709926,4208.212042,3433.462614,6230.573268,6205.814638,3431.774531,6463.72585,4415.471764,5692.80928,7520.572728,7520.572728,3965.829665,5263.814544,5203.290087,9717.5561,6903.239846,3190.871602,10856.66547,6486.175094,9461.281969,10381.86249,5892.413349,6411.087494,9808.410989,7368.911832,7217.574847,9270.994389,6233.18321,10092.16684,9071.30436,7149.012959,5407.188958,4239.008163,5378.138992,8009.467719,5548.125535,9868.630944,10092.39321,9849.642533,5416.218748,3861.9556,4112.46019,6416.824802,6263.83607,7792.159174,6195.080403,5010.685694,3798.691374,2806.957571,6929.563076,1388.832744,3289.899126,2462.680614,7665.56732,2720.213729,3527.115147,1743.338437,6396.109277,2551.843731,7094.184454,4762.52292,4448.737558,4253.542468,5156.30082,2208.20805,6028.947231,3695.789264,3896.495246,5921.271962,9433.459439,4512.442616,11554.48528,17176.30476,13088.97703,14950.88275,10945.12798,16272.4027,14292.65098,9073.365156,11913.34854,17348.78233,18109.31005,14918.8192,19853.75108,15777.98578,13232.23175,2695.315198,3364.765221,2480.051453,3292.552651,3473.274218,4570.204078,3799.668626,3720.056414,3339.322834,3132.91353,3467.79973,3718.340939,4058.255188,3660.243852,3307.859527,3219.82762,3516.16703,3464.145903,5898.089064,4214.727907,7203.277984,4570.012154,3294.363,3637.395747,4148.708392,4275.095203,2852.56
860.5823359,529.9108445,364.1747167,507.0858302,497.8681325,495.5254945,320.9105001,372.8876669,608.914434,410.9976529,1259.314678,636.2967694,374.8674776,1037.929532,311.3230124,488.3951411,342.8264077,370.2962314,309.8937399,762.3393916,260.4470282,425.8344148,576.4138049,460.1167011,415.2925345,455.6748494,619.9413385,363.0633291,549.7631644,279.4139776,519.1960754,335.8085094,441.1994692,594.5093259,439.9820393,233.6535537,437.7424862,509.5630708,663.6512012,295.3926069,388.0690425,388.0690425,248.651037,159.4050487,465.4852824,536.8484963,2164.993747,1210.91981,956.4218031,1083.112895,1738.306635,493.8814335,625.7422972,679.0197246,1247.796213,940.3562892,2655.037488,606.7742434,157.212113,1375.557859,1021.415321,2752.448639,7.593714984,1123.367796,2786.650387,835.4800725,2249.038935,711.9406411,2066.140443,2009.833782,586.5285155,3109.651644,199.0372252,2506.082464,2258.619001,1613.989979,2765.25473,2271.277524,3291.137145,2685.03447,2111.273071,5595.969528,3037.800656,2356.378288,2344.993269,12001.85283,4032.93386,2838.347679,666.5530584,2586.524014,2491.797104,2638.149221,133.126113,1736.240307,1539.849191,2149.525858,2411.018232,1194.997826,2695.809234,2077.601372,4815.244003,2347.517557,1880.642941,3380.562976,1872.451109,1273.150701,2405.31636,1630.831637,1240.268153,4701.792757,3232.260048,2056.852185,2748.203491,2915.516753,2005.973835,1670.008051,2273.393636,478.7842878,884.0057812,1095.877889,815.0540396,652.6082583,803.3595404,718.2447869,564.2785048,700.9310277,620.7120295,907.9966497,676.9918168,592.8816839,927.0070777,565.0422816,689.0217746,1265.014524,854.2586737,890.1927319,856.7774724,1297.622637,948.9462882,1109.1675,905.2647602,793.0652518,933.4169753,558.309
3403.959229,3700.507869,9061.944449,7849.243318,10019.41052,8379.802826,14544.46436,12450.76319,4616.028715,6174.556562,19105.90191,12732.36085,9697.332565,4080.543001,13555.44669,15820.86633,16457.34695,8811.098122,8549.730125,14310.61045,1093.411056,1032.340755,1507.819714,1091.745244,2506.234834,2511.729648,2745.790624,3051.64584,331.0379232,2222.622239,481.8758815,1331.501899,1524.429638,398.5102458,2762.922861,3685.250717,1366.812209,2759.662388,1512.194662,3231.610816,4593.471615,4593.471615,1651.336882,2899.134803,2972.537086,7218.323659,5228.426833,1658.605705,7991.637951,4801.238856,7074.289595,7832.63261,4297.799997,3554.603402,7204.63535,5365.222986,5472.039122,6942.678514,4593.812977,7352.600249,6779.808146,5333.955227,3897.691863,2827.343033,3783.758133,5866.318615,3983.947404,7439.820092,7503.945101,7005.143554,2740.859103,2327.85084,2049.301036,4571.456077,4475.364567,5805.664402,4437.207688,3499.705823,2353.617265,1706.521457,4922.79587,421.6864443,1813.793634,1377.741107,5176.849457,1375.750934,2137.047237,714.2345477,3453.834853,1269.778264,4629.957673,3023.958347,2426.146474,2492.420086,3372.992836,1002.010626,3988.53822,1862.212897,2370.241195,3322.637074,5479.452857,2557.877412,7530.913027,11298.47864,8619.917643,10121.93697,6865.193438,11337.65831,9592.168602,4299.463462,7466.019337,12017.68971,12264.00447,9474.020202,13798.38989,10861.40315,8693.023316,1788.567173,2211.617988,1421.734677,2111.069846,2199.142256,3043.171707,2508.364062,2466.785193,2189.038983,2050.992159,2182.816157,2417.38854,2701.600846,2410.657355,2168.833598,2038.659536,2007.36011,2228.108388,3968.549928,2770.013953,4926.079977,3082.873551,2016.444156,2403.597661,2865.965983,2955.984733,2816.54
768.933382,2921.424247,1964.944422,1905.005396,2363.279842,2990.886541,2098.078688,2050.575622,2617.56544,2393.347908,2361.442391,2451.377619,2272.726723,3945.543312,2087.482119,2135.564792,1672.685896,2505.982385,1838.755272,1983.067928,650.1659424,1072.595329,798.0256073,334.5328535,656.8542424,648.6210084,761.8527557,648.984098,517.4498388,417.9403376,372.5465375,276.1486745,444.5060069,432.6510684,427.4081405,454.8118827,869.8673268,399.3984301,746.7230139,524.801048,651.1278172,651.1278172,540.7669808,957.962323,1219.099151,977.3859412,3499.888748,1835.631588,1682.88077,1625.684813,2263.34643,1238.145021,1512.931312,946.2661721,1810.16403,1793.645236,3832.471367,1396.09717,1029.100604,2127.728408,2208.85678,2617.049364,1124.487736,1967.571086,3310.66235,1773.231315,2709.445872,1378.459894,2261.408403,2242.338647,1264.049121,3852.910969,1177.704628,3050.666752,3141.895195,2496.845692,3387.527192,3511.673893,3280.245659,3363.855227,3142.952566,6056.835522,3308.054455,2771.217761,2460.164581,11982.40484,3926.245887,3528.537224,1132.439764,3349.83681,2810.114844,2999.767054,1100.530091,2715.966968,1891.881858,2967.08814,2741.882947,1764.374827,2972.657035,2187.685147,3900.330688,2482.99097,4916.215549,7925.502493,5686.852297,4065.250971,6119.634332,4687.334032,3704.799872,10774.51625,7454.295458,5536.79058,6761.477118,7283.37451,5428.396214,4503.761836,5842.166624,912.9112187,1857.672605,2293.077133,1638.979587,1460.147177,1702.551302,1538.213552,1366.678021,1532.507527,1432.446404,1960.152644,1509.200958,1303.573768,1908.082999,1266.682277,1653.54261,2759.562336,1822.509205,1996.192011,1907.448457,2828.773381,2005.30127,2385.453497,1920.814642,1794.079418,1930.49081,520.173
46968.14755,26255.66326,47236.2882,50309.75307,47638.78885,36567.88014,49392.08236,42499.83351,34327.25285,41918.40253,66329.10884,46504.39895,35976.89969,46201.74948,49314.68655,53269.17036,51974.88916,36900.16513,42884.55191,53903.03706,6389.566407,7101.58618,10544.49333,12868.68984,11168.02115,11677.42299,10886.70907,11186.66868,9918.081923,12955.1317,12134.34264,12285.58835,11777.70715,12111.98554,15155.56473,12013.43555,10365.19644,15738.05933,12362.64422,11527.36602,14000.09573,14000.09573,10759.90398,11701.70895,12087.44522,14350.20615,9766.720091,8439.709481,17763.67846,11030.98565,15282.31402,15960.89274,10695.34772,13856.40746,16310.04785,13410.92627,10438.43625,14436.13369,10592.33239,16212.17053,16100.66745,10880.13153,9400.779981,9708.791043,11405.98294,14145.2075,10643.15025,15362.63239,16362.23937,16603.16224,13339.7873,11002.75837,10650.3034,11904.86764,12674.71794,13096.98762,12031.89092,11748.23165,11187.03612,8723.852616,13781.1368,8796.567187,11327.26682,9730.061403,14778.71911,12362.43828,10371.02921,10331.06509,14006.93885,10933.67251,15367.96337,12289.54249,10449.99565,12551.77866,11284.48338,10333.67624,13674.39647,10023.46173,11311.61683,13164.60601,19191.90987,11130.25017,27715.23864,40161.93605,29294.25618,30620.39593,28905.02541,31577.99585,28612.32066,39446.98417,32040.49773,33760.57604,38200.42591,36513.61535,37902.99981,30839.83194,30754.05371,5750.470042,7697.665103,8378.916972,7754.540523,7670.046313,9506.453298,8577.358024,8008.065273,7997.069934,7196.097619,9242.503224,8478.969548,8639.605068,8265.438717,7535.472266,7923.544857,10963.51861,8200.583725,11542.08414,9375.547378,14901.51921,9466.898447,9059.769237,8087.884318,8417.331928,8628.888274,2905.55
15694.17828,8757.234599,20139.92827,19764.08838,20710.84049,15618.75577,24990.2871,21365.46047,12017.10413,15521.2075,33986.74613,22420.80025,17009.82082,13860.95652,24158.59104,27314.90412,27758.11831,16385.32582,18339.26446,26289.01965,2336.20344,2202.901939,3905.006125,4454.082635,4810.481081,5060.851392,5097.416697,5476.066241,2868.18413,5355.719517,3642.89094,4551.618717,4403.332498,3731.232293,6487.440968,6322.150447,3620.770246,6696.921214,4544.1165,5759.943516,7608.321833,7608.321833,4138.355001,5397.050423,5466.800555,9624.682213,6893.390369,3288.868794,10891.41635,6528.387361,9516.912243,10410.87036,6008.077994,6796.209024,9753.221807,7442.583062,7180.422169,9224.475756,6304.941919,10014.7142,9145.537559,7054.083865,5406.078448,4320.147058,5319.453679,8149.979404,5649.973534,9911.411708,10128.47417,9865.54447,5715.49272,3882.035757,4410.458011,6467.707886,6390.621282,7801.479337,6164.554586,5109.850303,3885.106926,2993.818623,6966.580365,1505.286089,3436.06429,2596.271648,7554.321149,2907.280373,3561.701463,1902.970483,6725.15189,2699.005783,7189.171204,4846.700906,4657.746801,4470.782775,5125.180098,2407.720495,6028.292223,3940.819855,3965.861303,6110.770008,9846.248813,4847.515982,11817.09815,17603.62869,13294.51593,15256.03423,11303.8716,16654.94832,14492.63829,9687.58835,12317.24637,17484.74405,18355.21217,15395.25916,20146.79578,15995.4092,13500.06915,2769.958329,3432.365654,2559.349185,3355.219887,3508.102004,4625.16632,3908.307501,3795.154949,3412.949052,3211.05305,3570.564564,3764.502382,4129.19623,3720.321267,3380.812496,3305.924984,3626.084541,3528.94294,5942.713748,4285.660731,7298.040197,4667.869476,3382.418017,3703.756172,4256.126457,4372.322843,2855.12
41713.65317,19878.72807,43065.33926,43910.53528,41788.30556,30769.45116,45476.71561,38541.72364,27702.86316,34849.28625,62315.10345,41364.78048,31846.62056,36087.25512,44878.31652,49206.0879,48744.92126,31743.32977,38131.73554,49723.05984,4978.175258,4845.959605,8881.674073,11082.02115,9565.345953,10135.69358,9570.261154,10052.49528,8069.20666,11388.4814,10104.49352,10716.7079,10022.77112,10398.05973,13538.53495,11090.45965,8241.674844,14214.60989,10713.42838,10434.70368,12999.53785,12999.53785,9044.350922,10623.03149,10629.69291,14122.18155,9947.431037,6957.295968,16319.30439,9826.778448,14274.00728,15143.32585,9236.656166,13577.88728,14872.53823,11406.74806,10437.70574,13586.59244,9505.388796,15198.23192,14304.28322,10231.38566,8350.577853,7436.95724,8905.118161,12497.18201,8793.76865,14514.04736,15262.04058,14862.59779,11896.24645,7438.600312,9134.705293,10040.45014,10242.11747,11708.19572,9841.653508,8815.000509,7338.341596,5823.010675,11237.45674,4469.480452,6975.670332,5597.018167,12011.91749,6855.500511,6696.197833,5259.89704,13508.28854,6139.960313,11653.26186,8448.634183,9356.832463,8466.004508,8685.193671,5630.31951,10092.01875,8249.773889,7397.442294,11819.16262,18678.94231,9589.041491,21163.61604,30858.79832,23177.27658,25282.43495,21192.52528,26849.40963,23905.788,23484.61041,23269.55479,28432.54325,31051.33285,27969.25627,32347.93361,26258.64486,23832.18131,4615.370889,5877.755047,5359.041116,5885.297206,6087.02734,7603.24871,6702.144329,6347.199233,6084.569337,5528.69178,6720.185373,6573.498294,7034.160392,6477.08019,5846.793107,5979.970053,7423.651478,6330.144959,9701.165682,7445.848166,12174.16196,7737.559157,6540.980013,6433.388457,7070.52709,7200.514566,2880.48
998.2239972,215.8830642,169.428179,286.6765367,266.2074085,189.8816875,157.8920269,236.7666971,251.7449267,234.2724826,1215.899954,244.0165535,184.0245143,697.2404907,160.9567578,398.4865281,252.740088,148.2908168,105.0638431,682.4929665,203.3796644,317.9074899,479.1068947,414.8725853,358.8468601,424.3621088,576.2724837,337.1734306,495.286269,245.0833306,509.8560611,308.8635799,350.5343904,534.2614982,442.4110088,165.0210412,335.7403839,532.8780067,654.1712727,305.2425677,364.9190938,364.9190938,195.6943558,184.8799878,371.4530592,583.6368368,2053.49901,1199.908956,756.3430326,1117.597593,1703.034991,572.0259165,522.8753415,589.6849057,1180.768043,913.5225108,2485.93704,590.263936,169.5093809,1325.554383,909.6425587,2713.426471,64.75992158,1158.152042,2699.305053,830.5731994,2163.844372,761.4556281,1991.686928,1823.299475,573.80931,3005.709041,219.043415,2403.132464,2125.763704,1763.344198,2800.48968,2177.214843,3231.66995,2528.147519,2000.674749,5353.880165,2810.937024,2215.799781,2337.708562,11277.7605,3934.734484,2583.500112,731.2876809,2341.959774,2292.125676,2538.47287,132.0300206,1587.000257,1629.456785,1939.129338,2280.540475,1194.150762,2548.40608,1988.552476,4593.229071,2444.59034,1396.102457,2735.792925,1325.482456,904.8465794,1888.732144,1234.338005,790.8244307,3747.864368,2584.721389,1490.251846,2060.700591,2267.556819,1586.900312,1231.931975,1731.996269,358.7487996,730.1693475,937.9079687,623.3214367,498.3307649,645.1982357,558.4782465,477.1837867,559.3675066,500.85555,740.5057007,549.39889,456.533869,783.1325479,414.9635615,576.7062574,1046.695384,657.9818522,717.030099,683.0434743,1075.941276,777.46342,905.7011727,718.1444744,694.9886522,779.0367168,562.527
