wavenumber,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,
2329.73,31.9597231,59.53612254,244.6568331,58.29892156,57.53848912,3.385720667,39.2565879,315.8140942,122.3570025,27.71116791,45.33605688,22.21054769,18.81821597,168.4774668,37.29927745,19.87591127,59.87558839,34.78271246,268.108215,42.34834916,62.38478079,62.38478079,49.5880022
2330.45,58.21234848,49.33268563,253.8231114,57.09545857,79.62884682,26.50051618,55.29014256,325.0711412,124.3466554,20.41610186,49.23531953,32.17954271,38.89675172,195.8102812,51.31122994,46.02454579,64.79578763,49.73379396,311.7285805,55.38020716,62.21898892,62.21898892,49.44164651
2331.17,51.05126385,72.55225908,274.138479,67.03494818,54.12070807,34.43472263,47.02169064,327.2429581,148.6238358,51.61134454,71.37265788,40.12965677,20.49309744,215.0556541,67.35995601,45.85106878,95.04490776,38.35666634,317.8938296,24.86113179,83.32801371,83.32801371,36.12527999
2331.89,67.19021759,85.64584114,286.3479252,75.96038968,81.28467163,64.65893896,66.09823106,331.4335322,164.8020371,85.859395,27.64407119,52.12988927,68.95185234,198.8345778,70.23345426,42.63217957,79.70194744,76.6143291,299.7319505,40.92512203,83.1578538,83.1578538,77.51660116
2332.61,77.25070807,104.8114301,304.6244394,97.03678233,98.3129363,57.38116413,94.28676269,368.0448508,176.9189528,89.70595231,88.26655875,63.10923964,73.83741567,211.9770449,104.5067233,75.88817746,110.9549053,112.8407817,340.3249318,97.51517683,99.18550785,99.18550785,88.51200855
2333.32,80.21293364,95.58502411,303.6260111,97.83112542,78.84310085,69.34339708,86.98728445,340.7939012,183.9545761,89.48641551,47.5231198,60.89870728,80.73698665,214.9640478,104.3027618,80.76016176,114.8287801,86.21002359,325.1597617,73.00729518,104.0459745,104.0459745,108.6207007
2334.04,75.06249268,111.6856215,311.7336295,87.46541823,105.9861641,48.86063677,90.82179523,340.8956706,175.7759005,72.02678366,63.51875364,63.74629161,49.11156451,229.0845788,84.82556829,91.70413179,84.22657052,114.2920543,324.1664286,84.96847603,95.71625247,95.71625247,81.08597609
2334.76,104.3696836,106.4992205,300.5792839,111.55566,125.0171247,82.09188215,100.7332939,382.5471461,217.2559192,125.5100558,106.8754595,93.95499204,121.8751485,239.1466304,117.0341414,127.9810868,109.3652751,111.9638732,337.3589206,109.0867184,141.0983403,141.0983403,121.4537333
2335.48,85.03060462,100.3048194,290.4449637,96.12585008,90.33698153,56.54513217,78.22077939,340.081315,180.7016256,70.552231,84.36423674,73.49380799,70.99673779,203.6081949,97.56147981,77.10302625,97.01089261,95.45547983,336.3682261,77.47202113,103.3802368,103.3802368,66.55617082
2336.2,81.91025424,104.2564163,323.9066579,95.90798768,103.3007334,78.64638577,109.4392506,360.4611642,167.4670129,92.6303083,88.22108454,72.29973886,84.99233165,224.8412646,99.38758205,94.13894929,114.0624217,96.19187364,313.0913332,81.34738331,105.2039404,105.2039404,93.75828719
2336.92,85.88883079,132.5500096,309.7433559,120.0300721,110.1943789,87.58464191,87.96370633,379.840681,218.1040744,94.44628674,109.3300022,75.17078406,92.9199293,246.0948319,115.4224467,101.0498553,128.090861,107.0830541,348.6182301,105.5168039,116.16545,116.16545,91.57538092
2337.64,77.70213262,107.1185975,285.4410468,92.45410258,102.899917,48.87389953,72.57114557,358.6708522,182.5778033,91.19616539,78.74298897,71.96394301,60.29452996,249.111889,112.2050725,82.61874356,99.54520913,102.7750207,314.1979049,44.52828176,75.42376403,75.42376403,116.7713505
2338.35,52.26915809,99.92817813,303.7187198,94.27507842,83.42834644,57.81215757,86.57956718,363.857665,185.572193,97.06994328,77.55004413,63.68221512,81.40613285,196.3444282,80.58345797,78.37561338,101.4084649,84.26277281,339.5973457,78.84481596,90.44288125,90.44288125,70.98119457
2339.07,65.37070557,112.0007499,304.748364,103.1889989,87.27266591,92.10441499,93.48197003,353.8211063,194.6452365,51.20641947,58.08716695,78.71959978,104.5447372,229.7674418,100.6716017,92.38246408,113.4066268,70.80330999,332.5325407,60.41540541,91.25580028,91.25580028,93.13191153
2339.79,81.51557341,116.9643109,318.9529684,126.2968632,137.7748742,89.87367073,110.518353,395.509163,210.8099271,100.683193,85.27035668,92.73609641,73.91434223,241.8809219,77.1315023,95.22529494,141.6256936,100.9496317,348.7864778,93.7040491,109.3025198,109.3025198,112.2364999
2340.51,73.31355998,106.7078594,285.4725222,104.7676707,104.0779701,64.30492373,77.84371506,363.1398219,201.6122579,93.3536629,77.9606126,67.18570442,87.91394715,242.8328608,101.2651584,88.93510528,102.8876639,106.7487373,320.399145,71.19674597,89.81203835,89.81203835,84.67595829
2341.23,69.16986363,69.06239375,272.2860142,82.22642068,89.6589524,73.23717294,73.581055,362.2240701,174.1572222,78.92602823,71.67593396,62.94542321,68.44155119,212.3422506,87.87356858,91.78189439,84.44453646,75.01962633,333.6145303,72.032495,98.73635468,98.73635468,43.92218514
2341.94,58.93928271,85.20591207,292.6044337,105.3631123,75.24781981,59.8634173,88.62037174,320.7248942,194.406813,88.86228803,62.37132002,59.73425219,46.94615357,210.2800834,86.67873145,106.8246616,90.37130983,80.85229825,311.3346217,66.80729512,74.1954674,74.1954674,87.39447898
2342.66,67.99551559,84.11441263,308.8937694,84.87574488,73.02257112,67.82065575,96.58466416,360.433281,190.3220234,89.68144135,66.28577006,66.69119076,63.01575351,232.6073515,101.7526456,76.20540613,85.15498269,58.2867525,344.9004071,85.97214532,91.28537514,91.28537514,65.92763832
2343.37,54.71456062,87.09289365,288.6410104,96.88431767,80.9602051,88.99788724,106.5999311,350.4082173,194.3678466,83.39848722,80.37528332,65.53623832,70.98035021,225.509047,74.18930966,76.04012736,131.7485537,68.21698854,340.9228742,68.60104454,89.10207655,89.10207655,69.8399617
2344.09,89.17991615,96.16335337,304.9421455,116.0068299,105.1557205,81.7311107,91.20717158,358.6576899,186.2132756,97.42642469,96.49585907,73.51739428,77.92794292,253.9581618,105.5307222,99.23982456,119.4320215,113.7100058,350.140011,83.72099174,110.2775703,110.2775703,65.62124761
2344.81,85.03278055,122.49279,300.8901636,125.964281,95.80211611,88.66032507,113.3793843,356.7226853,191.2403035,103.3092528,103.4354966,93.67465804,108.2325308,223.4306881,71.80288181,100.068497,128.4163848,119.5508038,328.8328052,113.0379859,111.1028549,111.1028549,76.63279457
2345.52,49.36205216,73.57220184,296.7900537,96.23966996,93.52739066,30.4965293,108.0585683,345.6051902,183.0159233,79.68397056,85.91919506,45.69502901,57.18911316,192.8446178,85.7907871,58.17414404,72.29964221,81.62638196,313.5702447,68.09802592,96.63092914,96.63092914,67.2972011
2346.24,77.71072934,90.68358705,294.6768044,96.96999623,106.4635429,43.44872232,101.6727224,339.5401913,186.951128,67.21457705,65.30195383,49.51950657,77.25868913,229.2849431,90.58043667,103.6517649,112.6897924,88.36973972,323.6713171,68.84111081,99.38979159,99.38979159,87.4117657
2346.95,85.71811045,94.55694388,311.8344046,93.61325902,108.1975717,68.55890307,88.15084542,346.663675,167.4989106,85.20807128,77.16577211,49.26009015,30.25825795,220.9766559,89.2418291,68.83835893,116.4578339,62.57287653,331.7050102,80.7222395,82.8184409,82.8184409,68.90248688
2347.67,43.97069382,101.4732706,316.793843,88.22845758,110.9444756,63.19007048,87.83693629,359.870628,185.6262641,78.8204523,75.82264917,58.13777912,74.66981884,222.8277482,112.268963,94.9679254,119.2067655,94.66779187,350.8983116,74.31941095,109.9158757,109.9158757,76.80376316
2348.38,89.54187782,66.79256531,300.4641085,78.80959117,97.47025357,72.0572235,97.70299389,372.0730367,208.8381815,101.8877191,95.82958426,83.2695729,84.56137101,212.5292119,86.59583695,82.5304636,114.8805858,87.18848516,341.689209,86.22462411,103.5320946,103.5320946,75.57679305
2349.1,68.12656079,93.04682636,285.1981895,71.45365905,103.3159043,70.81136106,109.6440171,355.8858876,207.7256557,88.44087083,88.48757663,71.89447088,81.29091368,245.9240389,84.32344956,81.28997282,96.3942935,91.94395588,343.6946899,77.88687793,103.2870962,103.2870962,62.18987504
2349.82,52.80634108,94.97605193,285.1960749,124.0256605,73.66242646,69.6044821,100.3200047,361.0441671,199.5486797,83.14290641,71.05162554,53.44647246,57.75044604,226.5932212,111.5397994,59.77445236,108.4048872,107.9232035,318.336742,73.66517137,115.2738793,115.2738793,84.34940766
2350.53,49.66681705,70.52224026,276.0797533,98.45459468,84.63281891,61.31258555,88.99095575,329.6618616,154.8262463,81.92182491,71.92173023,45.16257704,60.61996732,215.4067506,105.2938851,62.6359015,97.09436545,85.35422734,319.3963527,81.66550336,66.36244234,66.36244234,52.70758941
2351.24,62.78238704,46.04838956,261.8762133,78.96146093,98.66208036,37.77367034,74.60686897,318.5749575,166.9703484,73.58862536,72.79788997,48.05178402,50.28547673,210.3106191,70.59570514,46.19531954,93.90772701,76.997027,329.6035097,60.20987288,74.31478403,74.31478403,50.50641879
2351.96,53.5410494,79.48249805,273.0544434,82.81525849,87.27520958,72.14073541,87.63574328,353.2064411,171.9919789,74.38330679,60.433104,49.91209278,70.42197347,231.6158183,82.60525823,60.22470575,81.5479705,83.85460185,340.8112002,75.30527885,92.41690299,92.41690299,54.39439431
2352.67,43.27320248,72.24156395,293.3524322,77.49298659,64.67520531,52.6097797,75.21557755,349.1952987,185.1201306,74.13986824,82.58337157,60.89550274,69.19145675,228.4853403,94.57854291,49.84105944,88.46309455,99.82095136,338.7654118,62.91172023,73.89079786,73.89079786,78.60241448
2353.39,75.69454461,100.5535855,301.4161683,120.9356445,76.61506629,46.26280213,91.22237064,343.1245165,200.2507965,78.95630874,74.19069193,46.43801327,62.85192579,231.4101766,94.31255777,90.26437989,87.21009779,114.725075,336.679132,70.80419597,95.98946724,95.98946724,86.52927779
2354.1,61.34937416,89.2005609,316.5646401,101.3312314,104.7967913,62.25680163,80.77312143,364.4770807,190.9619692,79.6896273,92.19306433,71.60262378,52.42937978,208.8953192,90.96730139,63.58066638,104.2259789,82.83997212,350.8243479,73.58070501,86.54990977,86.54990977,80.21098276
2354.81,75.45728947,78.86148838,297.1488361,94.93474668,81.13837906,67.05877714,95.71882879,354.3129777,187.7656416,76.35282297,92.90048802,67.28233366,85.69481794,232.1017597,92.69277236,80.5929182,100.9027364,90.58464225,348.6940471,74.3112463,101.4881241,101.4881241,70.84262789
2355.53,50.95888887,73.60936615,296.0297447,77.37218947,79.84282833,69.83072759,66.98449157,347.2031934,171.3678065,65.90889476,70.25196225,82.26714231,60.03223947,225.8434899,50.74396926,67.12513464,100.6333691,118.6460848,312.0332167,61.84281879,87.98310879,87.98310879,63.51151167
2356.24,66.08047072,78.52419244,283.7523544,87.24755904,90.74213786,53.3166519,111.3991087,345.180714,199.6744566,70.70984171,110.5994863,74.91504911,69.93564359,223.6665014,95.15189067,79.06231498,85.14487551,86.79429924,364.7728441,67.67842141,67.38786252,67.38786252,67.36003262
2356.95,36.51633335,61.10696546,291.8036535,102.2128547,71.1843064,53.06854902,75.59467891,319.8105256,167.0555846,66.37966284,84.95105928,54.37705346,58.52202948,196.1197861,101.9945352,51.4004585,85.92425431,89.49928497,312.9169165,77.59605312,52.9043839,52.9043839,77.30818922
2357.66,58.74917512,95.49668343,293.7756304,88.75407554,85.15133268,72.13041786,101.7592012,354.3676143,167.9631834,74.24535717,78.62168059,60.25615476,58.29139636,206.1663354,94.63790136,91.79256449,116.1725041,110.5040414,344.355421,70.26871286,59.76267154,59.76267154,74.05937999
2358.38,57.62479436,76.06634456,314.0412734,98.66522095,81.85921546,56.67025735,103.5646744,345.259966,167.8632455,82.11892373,83.4803494,58.02035238,52.98974344,241.6211412,75.10498781,74.30363223,95.65162359,105.1205681,333.150345,70.06639957,72.72672406,72.72672406,35.26380342
2359.09,40.24598942,55.62094706,293.6865708,93.34929012,84.66995348,66.61306643,121.6370973,348.3455667,196.2167637,61.55536155,72.10006498,50.71164573,46.67706991,235.4461949,97.23179309,69.00666099,86.31061133,53.01486439,362.5896753,37.36711218,84.6885401,84.6885401,47.25555801
2359.8,7.615918631,73.78748916,303.8185108,91.08728229,93.58454549,72.50384402,78.75946882,323.9994024,183.9437307,54.19766964,81.05282655,51.53703419,59.67537498,210.9894881,84.82831578,58.63165008,74.94346599,88.29192973,332.0963993,80.88084965,70.24511826,70.24511826,61.28744226
2360.51,53.23890034,54.36196906,279.4050817,125.4311967,102.5139902,54.01358904,117.1927878,328.107459,188.954139,64.12384703,78.84563336,53.38851715,57.44265785,225.1600125,88.69755446,74.68859875,117.4571862,69.72676356,347.3425039,67.51061091,89.35045716,89.35045716,52.96785466
2361.22,48.0486129,55.26838498,300.7482717,108.9660326,99.25628641,55.85930042,96.68905319,324.0877224,174.6569814,61.86089274,99.02948466,62.371094,37.92791772,223.0857596,83.43250772,72.46150629,112.2227706,77.60636531,343.2919762,68.3863949,65.77255543,65.77255543,53.79919372
2361.94,54.04659463,68.39173512,308.8970689,106.7427892,89.90143282,88.2429771,98.56526375,359.7511783,168.4962504,105.3888058,91.77937967,71.37176413,52.99815379,228.1477209,106.6681741,79.39737199,88.68321773,76.35073442,354.5128032,72.33220057,87.97141168,87.97141168,76.00285793
2362.65,76.34004388,82.55301771,295.6814615,115.7224658,87.66742817,63.65661798,109.6144183,343.5348127,202.0369387,82.7955852,73.33331764,71.22652692,68.08836527,254.6008879,95.32255223,69.03819511,86.50452632,87.31887033,346.4099717,85.45402684,93.91202453,93.91202453,59.54654578
2363.36,69.11675899,77.37123094,311.9844376,120.6330616,91.53927121,66.54222199,106.4105159,341.5556112,191.8100388,82.58323,86.43829781,91.44838176,58.74555135,233.2032521,124.7036406,69.86997494,98.58069497,102.3687725,363.7564689,82.28687266,75.40839259,75.40839259,61.40495577
2364.07,28.2543383,52.81137304,288.5399853,85.78957584,78.07796067,67.37678807,83.82155514,335.4855597,178.5005432,52.80773919,66.9243194,36.26532804,64.66671123,212.781805,84.79543792,24.83501076,89.2487223,79.70544025,319.9542814,23.04773697,86.42151448,86.42151448,52.0479864
2364.78,52.59688015,72.04744221,314.9960926,65.16800772,87.01349529,79.39831512,50.99353504,356.9126438,160.0614446,64.78711181,59.59138167,83.97336514,74.64784411,222.891538,90.69394263,67.41640183,76.82460693,104.8988731,345.4043963,66.68661869,87.21938881,87.21938881,42.67383616
2365.49,63.69068287,81.07343666,298.6087475,106.6983565,97.96787382,83.23780208,95.59745441,341.6238493,212.9477354,61.46134685,100.1284838,88.85449245,79.5089492,215.6364424,120.0031534,75.33204744,114.3143475,89.28207051,347.3778003,72.58251678,118.5640142,118.5640142,66.92500355
2366.2,72.7395448,54.40235459,320.9249381,79.90962142,113.997095,85.01024786,122.8433121,379.3191616,214.8414082,92.77544335,92.71762516,65.16770935,92.50102568,228.7345097,103.4050686,72.01764685,110.9999426,99.11203185,349.3174802,77.42343015,108.0833893,108.0833893,60.58428705
2366.91,77.70496428,99.06919422,328.9486523,103.0518017,107.5871575,69.44065139,113.373107,362.9745666,199.3924553,93.49640032,106.6888048,90.39301523,74.90107275,239.7717313,129.5956871,98.24819935,115.8223909,110.9587566,356.3334227,110.7803578,117.9695126,117.9695126,90.92788517
2367.62,72.47783965,80.54295375,308.434878,105.8068966,106.2730601,90.55901157,110.0178379,369.0510496,202.2888694,74.85521676,106.3900221,88.09540946,81.76208962,256.9180984,89.54200725,63.32870421,113.5086909,94.26724405,335.8296146,84.00329852,81.9963828,81.9963828,60.11959638
2368.33,48.91316923,51.83863138,276.7286031,72.90790524,71.34280156,53.60332734,90.37450368,343.5445963,169.5316428,81.69689171,84.70827626,47.08989143,82.51707547,206.8256025,79.05802769,55.93516069,88.79084139,78.61349378,360.1750426,87.81525137,74.57199852,74.57199852,51.73881919
2369.04,23.31339137,31.29552533,298.0198155,90.96882698,78.19938058,60.4775976,78.9001032,360.8431921,179.581768,69.18742416,95.65556645,35.64746051,72.0750295,233.1712348,48.21274698,45.49156808,58.99484088,97.62050516,332.5676933,64.13621525,93.65335834,93.65335834,32.15465208
2369.75,46.62308439,36.23073379,300.979503,89.678661,90.15879589,66.34282128,76.60663528,350.6358225,195.7542373,76.04481314,108.6568919,62.9321161,56.5449509,246.2849866,99.91416367,52.37692564,68.94668802,67.73127761,341.6525533,84.28718909,48.55146088,48.55146088,21.74189355
2370.46,62.80226663,78.87415497,305.9796534,111.8304065,87.85404623,81.3819973,120.1740988,362.8454729,211.9310432,89.01805765,112.492252,93.28185756,69.54883887,262.4608491,116.9772763,86.77923264,108.4563814,84.71881055,335.4536092,100.3671718,79.87530473,79.87530473,76.55004208
2371.16,44.33049643,78.71548707,298.7452545,105.4440628,100.8331303,86.22912456,84.24949258,354.6691288,200.588178,62.24315671,105.1126457,69.61568428,52.99569259,224.6158135,71.86808355,45.76448836,104.1429197,80.30110341,356.7658475,63.44816234,91.83688851,91.83688851,62.05949616
2371.87,47.25887212,66.3217283,301.6942941,78.66662897,113.8090469,79.85920198,114.5638155,332.2157754,197.391634,51.76810932,94.66607249,79.57559564,64.97451127,235.6828711,82.80458385,49.58869206,100.8423015,87.08815561,358.7062548,73.40315962,84.42821081,84.42821081,41.44895429
2372.58,46.10919202,68.19487686,316.8707598,91.63610435,107.4177946,58.19622848,106.1450663,350.527398,159.5364037,55.5599145,102.5615314,69.14959101,75.93329408,209.0330131,102.9127758,53.40984302,90.40352535,94.89096657,347.3918175,76.22016257,89.24627026,89.24627026,41.22051494
2373.29,57.19085447,79.24293095,335.1076394,110.7244881,96.94937235,50.80420297,118.115244,373.936982,236.8624792,67.50757125,105.3660218,89.30366977,66.50804022,209.9052305,105.696658,71.50394049,99.33258994,117.9875357,357.4825221,69.86617012,89.99006543,89.99006543,53.22357661
2374,59.09925781,79.08188876,352.3309204,109.4317795,80.36577871,59.72412436,115.8193473,358.6115126,204.105853,83.53707859,132.6425429,63.59083129,94.80174888,249.5175145,110.525229,80.42698376,115.4034939,128.8608624,357.3843549,77.78918119,93.79659495,93.79659495,60.13203779
2374.71,32.46110035,55.47174851,268.6255906,75.51397779,52.56501246,51.31499157,113.5253751,363.672975,169.3045172,75.10043551,93.65809381,39.91307496,50.71741925,236.1238563,91.90648729,24.10357208,85.60023573,91.81994618,328.7383024,38.81719471,87.40885741,87.40885741,47.67069696
2375.41,34.36588044,81.81550838,327.6446375,120.0970821,108.3640723,69.41180351,125.5013262,358.5353544,215.0424641,77.87564104,108.7006738,63.13040014,96.34605051,231.8992469,88.57543149,57.49290472,112.8858141,107.7877864,362.2783509,75.28520961,87.13485141,87.13485141,54.5775526
2376.12,43.4073964,53.09816658,295.9160486,104.5220917,86.67295697,38.56255909,98.72719942,381.9416359,194.503686,83.70769417,66.63928218,70.03280621,83.85664186,231.7466773,77.08006015,53.15678096,68.79422772,57.47438238,355.0294866,58.73022481,98.07157555,98.07157555,55.36490321
2376.83,22.87717656,54.96672131,292.7328115,111.3780058,69.05666518,70.93125721,85.20399369,349.2618046,207.611175,25.2954939,80.65591806,53.48129254,54.02919247,216.2951387,118.6083718,63.09460005,88.93847505,76.49473366,346.7556959,78.88323922,76.37702843,76.37702843,43.91444727
2377.53,49.25442925,61.93817076,343.6019137,94.7838236,97.33219567,73.73489679,123.6947078,359.4108456,186.0509233,60.69933926,91.6225807,64.4658585,68.05270154,231.441622,97.94036504,68.95736126,92.77255477,102.6618396,345.6239649,77.62925179,105.6752086,105.6752086,44.70088325
2378.24,45.0393428,63.81651313,298.6173427,90.43354435,84.82254714,79.60847674,125.4893406,364.4667439,224.6719232,76.73692923,102.6052693,62.20150348,72.90716825,235.3831183,101.7580384,70.74806385,112.9384655,83.96969965,365.9212799,75.36826142,108.4721148,108.4721148,24.07010966
2378.95,61.22708554,55.49974661,301.5730858,112.6141672,107.0007183,93.65399597,104.8518908,357.2874845,190.8821667,75.44336282,80.95998312,61.98422683,91.03359179,246.4776184,106.6093904,66.4237071,114.7582057,74.46431319,363.7916271,101.684267,106.1797455,106.1797455,57.50342496
2379.65,35.58375579,46.1578694,287.1831305,78.68169149,67.96470791,64.84945338,129.1063574,359.2860523,198.913646,80.27063904,112.3697213,41.35902793,51.00397133,255.5371134,105.3414196,63.11829025,90.04877421,104.7526796,341.2509924,69.84926758,85.52009929,85.52009929,36.86832765
2380.36,31.36145188,53.1358797,323.8034641,91.67411632,89.11951464,73.78584789,120.6957392,357.1934324,200.8153531,81.01075688,60.08548317,85.01490616,77.28930606,264.5845942,92.83212462,58.78381258,78.58616947,102.3787984,355.4293622,92.08026194,77.08817481,77.08817481,29.4889162
2381.07,64.90107214,63.1667757,305.2940741,110.7784409,99.03913723,88.83017839,130.632035,380.6006094,206.7812803,93.98571535,95.54426784,66.40386087,73.96559517,249.1110517,114.9995039,55.45727334,102.8263901,99.9786689,383.8757222,59.17424905,88.02697065,88.02697065,49.66008911
2381.77,62.7153149,73.18655559,303.0949476,108.4326645,94.6565744,67.11444379,126.2582436,373.3725684,201.5034195,70.20451346,89.13507456,64.10789144,74.71183783,255.0474767,82.03255613,62.32767181,104.5954348,113.8872905,349.0200587,98.71222783,76.4944854,76.4944854,70.84594484
2382.48,9.497468472,63.81121757,333.550072,136.7027864,99.45782484,78.05664301,114.7353639,362.0582941,180.9127628,70.91715019,108.2379025,90.38599724,88.72203322,224.23686,84.78427973,64.09100723,76.76230202,72.6776627,367.2323576,66.80119719,87.41271764,87.41271764,51.20408189
2383.18,39.97126119,61.59175982,308.9104346,108.8578056,85.89988729,94.12077493,85.88439466,355.8587714,188.9153022,66.53762455,114.099751,47.27617764,71.10918053,212.8381926,108.9916733,42.39027887,96.91799046,83.54378483,365.0526048,94.11215606,74.87566596,74.87566596,43.81559873
2383.89,53.10136139,61.43318055,331.2590225,115.7447214,84.61176045,115.3288385,112.1893347,367.0319848,226.5540298,88.71993554,102.6576191,68.496432,79.03827893,225.9744652,89.34773537,83.99748598,128.3444987,112.8296563,354.7427862,99.01710334,105.245329,105.245329,44.60229384
2384.59,56.03077737,79.67947794,342.422823,114.4975331,103.772443,113.0968325,147.7441829,366.9999191,221.3539375,109.9190822,104.5305062,106.0997597,70.6573276,234.0486686,128.9664645,95.01462784,123.0618253,120.7312765,376.1238878,103.971038,113.2007052,113.2007052,68.89116571
2385.3,69.18430748,65.25065019,342.3738231,134.7232398,107.6329337,82.265756,164.9589381,396.6115591,187.5470173,82.09706339,117.6684113,57.91216006,74.54132572,291.1997935,122.6578592,86.63670368,133.1199689,112.3096449,384.2568953,88.51295881,118.1157934,118.1157934,59.48631281
2386,103.81695,81.47169547,321.8580101,119.1708408,127.8452313,100.4666078,119.804599,376.1398893,210.9502611,74.68687824,132.8453338,101.6836325,108.0692725,270.6838307,128.5939181,89.48671278,120.6789281,145.7807609,356.5937945,84.26786483,123.0195919,123.0195919,77.67043362
2386.71,45.39530335,74.15361199,306.3953709,117.8853352,76.45033439,75.68638681,107.2951646,344.3708942,187.2896609,54.9745257,86.61127271,73.86017636,82.26816701,253.1657709,91.52863961,55.49365439,95.91170148,109.6746238,339.0915712,62.58375492,132.9920995,132.9920995,38.57832663
2387.41,19.67743575,24.87089793,295.9878927,85.86972221,38.30324174,41.64809193,84.49563353,319.7195586,149.2632085,52.61400477,87.33922739,43.94079101,54.37200854,206.9416047,57.46402236,13.28172776,70.06228762,87.80723312,338.9122111,32.65062799,67.22631469,67.22631469,15.8230903
2388.12,47.12933556,64.52905147,288.6045625,72.23000108,69.66695207,78.12972207,98.46200473,335.9438668,173.5818959,60.45431443,111.523197,72.2724758,59.16979622,239.4053229,88.79606488,18.09463215,103.4786851,68.95858818,349.9306999,64.02148295,79.13723608,79.13723608,24.75832312
2388.82,88.86891111,59.18157081,320.0423672,131.146171,96.91146406,100.2612761,120.573277,379.7388034,211.156715,83.60745369,107.0471807,106.7032301,87.45652922,280.0009159,137.4597657,106.7000668,116.4128926,116.5286884,378.2930233,91.26231872,126.7908622,126.7908622,84.78222356
2389.52,50.8917907,65.08095414,332.0552938,93.99323115,89.40677642,72.32575298,133.4874491,357.1003527,206.8256575,66.90642153,107.6971778,52.23305329,69.75520672,232.7163745,105.3921233,74.695731,103.8079085,88.47653317,326.9541668,80.6951342,98.82019176,98.82019176,32.3853901
2390.23,52.77547267,53.63019963,311.4063293,122.2621807,83.96988787,48.51515154,108.6375199,364.1144993,200.4797154,74.74621695,104.3041874,60.12394469,67.40782788,265.1686892,106.0641363,46.81132398,111.6707317,74.7741219,357.3891162,58.9349283,97.45422321,97.45422321,58.67802121
2390.93,22.99375533,53.43530547,287.7274605,89.26401897,74.4677971,55.38047069,77.69748826,331.3062275,206.4208804,70.34583894,54.98520867,53.73590369,57.93339189,233.2998506,87.36580325,50.61484498,68.48736048,86.65045397,324.5168568,58.66769992,62.40995519,62.40995519,1.209315376
2391.63,60.64033699,70.61826985,357.0326744,111.445745,117.0815028,108.2377093,124.4193529,383.3005217,248.1371443,86.38928648,136.4572409,109.6849296,69.92489792,267.8558491,143.2671226,96.31829328,117.2667936,109.7865288,374.4123743,119.723448,132.6113863,132.6113863,72.46927106
2392.34,38.00511599,62.25409096,289.4189577,81.51335811,72.84400371,73.22086636,88.37411266,322.8983661,191.758499,42.14255857,88.16528327,57.32402189,59.43234512,207.3776754,109.2500929,48.01766811,79.19302962,85.91434575,333.3656541,31.59517139,84.28751499,84.28751499,35.42768675
2393.04,41.93229063,33.43776697,319.8672972,120.0188574,93.9812985,61.67994066,116.6737664,355.458745,172.138936,83.7106542,97.05733495,65.22717981,92.85873267,232.7003198,95.63571276,72.24796873,74.81206711,116.1649042,367.9016816,78.31286905,79.87233998,79.87233998,56.61776092
2393.74,42.79005923,57.73929607,299.1996798,103.3242421,74.23138588,74.63993112,94.8783128,367.5616426,219.9314473,80.30257235,108.9793951,98.64940275,68.02305975,233.4687729,100.3839806,71.93819439,110.2539047,113.6852036,386.0524423,82.08153986,75.43385979,75.43385979,57.36029203
2394.44,59.98902011,74.87767645,349.0090921,116.2505114,124.9612645,105.9738366,126.1967508,379.6530432,215.6050244,111.619312,117.8224631,89.15269007,90.17632551,269.977025,102.056895,82.85834434,141.5895408,126.5162433,374.5649215,89.92518272,139.425073,139.425073,57.07707856
2395.15,44.5023716,73.63790628,314.051521,115.9106645,105.2199332,126.0816561,135.0580792,383.5799309,227.6376591,84.72287216,92.98353788,85.80204112,54.12152913,257.4730666,112.9424546,90.72241782,119.8269742,127.1120227,379.4391047,106.9817965,102.3069782,102.3069782,57.82131899
2395.85,47.40501199,54.03498374,309.7709529,106.4117006,94.69739051,90.05138843,103.1062967,371.1882899,215.1883431,54.7862518,108.0276188,80.43945526,56.90366978,236.8408881,103.4406577,75.1194141,114.4462034,108.3485412,357.796977,75.05738024,74.4185739,74.4185739,51.42831178
2396.55,62.57213961,50.78790702,356.6023747,95.91361881,101.5616352,70.38603247,126.3474022,351.6601042,214.001068,66.7434499,104.727705,73.05793184,63.79374661,240.7554798,115.427503,87.1153324,93.77022703,123.3337982,380.1115237,66.65893269,113.9808587,113.9808587,65.47755541
2397.25,65.48475278,94.5556743,340.1057729,135.4954184,111.502666,113.0595871,133.2623945,401.6203578,207.7118254,106.3064655,99.39679569,89.18547022,97.26575879,260.012832,97.79398893,68.46617199,124.1930436,147.538793,351.3487301,98.12445282,112.6948313,112.6948313,44.79004835
2397.95,32.61714981,37.13328375,304.1551341,118.8570985,70.32348154,50.44705126,127.8902724,355.5000349,203.4456068,87.60829745,109.37089,61.35006973,44.87370549,240.4119351,100.5751141,44.6839321,95.32165165,97.10852507,341.9705813,70.2939395,97.07649007,97.07649007,18.97408907
2398.65,40.62722901,50.21173356,322.3334448,108.3096584,99.64208055,53.21142379,143.9350347,368.6281193,205.275404,68.87894486,102.9359873,65.16672975,72.17658587,251.4247793,105.3538769,76.07461198,67.42604984,108.9709937,364.2350626,84.32039166,127.4128337,127.4128337,51.40927604
