Wavenumber,Average_Intensity
2308.76,162.83277154304344
2309.48,148.66639244826086
2310.21,169.0324064826087
2310.93,144.89371519434783
2311.66,136.87897668739132
2312.38,137.61584463521737
2313.11,135.2986336382609
2313.83,144.5737235113043
2314.56,164.7872592217391
2315.28,141.80800750869565
2316.01,140.09281337826087
2316.73,134.9600174421739
2317.45,150.521669023913
2318.18,156.32942614
2318.9,138.94721201173914
2319.62,136.99407159565217
2320.35,142.62183679173913
2321.07,148.1940220717391
2321.79,148.6191419647826
2322.52,152.29176312173908
2323.24,153.07127831173912
2323.96,123.09553239956519
2324.68,126.82254857217389
2325.4,117.13614997608694
2326.12,115.04377714869563
2326.84,107.26512716956525
2327.56,107.83576228043478
2328.29,86.67144039304348
2329.01,87.68577695160872
2329.73,80.52193771508696
2330.45,92.11707272130434
2331.17,98.56661494652171
2331.89,109.15273312260867
2332.61,131.93382428391303
2333.32,127.46817673130433
2334.04,125.3250874734783
2334.76,153.67182302999998
2335.48,125.00413261130436
2336.2,134.37679574434785
2336.92,146.93691813695654
2337.64,126.22209237130433
2338.35,124.27970673913042
2339.07,129.33978426391303
2339.79,146.56368709130436
2340.51,130.7052034643478
2341.23,119.39547381086955
2341.94,118.60106459869561
2342.66,124.04847274130432
2343.37,125.31431689347828
2344.09,138.54491134652176
2344.81,142.29631820217392
2345.52,116.43990392695652
2346.24,126.11706974347827
2346.95,122.24952121608695
2347.67,130.9207726078261
2348.38,132.32945556521742
2349.1,129.80622780043478
2349.82,128.1613035743478
2350.53,114.17623621913046
2351.24,107.73634433478259
2351.96,117.89073341826084
2352.67,116.92332639869565
2353.39,127.06201139086957
2354.1,125.9065808352174
2354.81,128.1881054743478
2355.53,116.86979512217394
2356.24,123.76019875391303
2356.95,110.4848479269565
2357.66,122.48017854304351
2358.38,119.73740478130436
2359.09,116.91430163347827
2359.8,113.3914293513478
2360.51,120.83790293434782
2361.22,116.98267914434786
2361.94,127.07005642652176
2362.65,128.01176630608697
2363.36,129.7030446421739
2364.07,107.7644011773913
2364.78,118.00506741391305
2365.49,132.6078530921739
2366.2,134.9961157743478
2366.91,144.14779563086955
2367.62,132.95935454000002
2368.33,114.4736326847826
2369.04,111.90527193434782
2369.75,114.66207242217392
2370.46,135.63165776260868
2371.16,123.32222721130437
2371.87,122.66029045391306
2372.58,121.81797019434782
2373.29,132.7216456869565
2374.0,137.42502223652173
2374.71,111.36705732956523
2375.41,132.69056060695652
2376.12,119.78730692652177
2376.83,115.7921854926087
2377.53,128.16176722956524
2378.24,129.50077874347826
2378.95,132.09058916652174
2379.65,121.32769943652173
2380.36,124.92720177086959
2381.07,133.5243448691304
2381.77,130.34572529043476
2382.48,126.94176956008697
2383.18,122.88898856434783
2383.89,137.19622532999998
2384.59,148.43543333739126
2385.3,147.7034308321739
2386.0,152.11324474956518
2386.71,128.02819330652179
2387.41,98.06509343173911
2388.12,115.10501943347826
2388.82,150.33550299
2389.52,127.84882012695654
2390.23,127.2509847147826
2390.93,107.44894970286956
2391.63,154.33443762956523
2392.34,111.56817101913042
2393.04,126.44264193565213
2393.74,130.27575986130435
2394.44,151.5087994547826
2395.15,143.48881802956524
2395.85,128.84029890565216
2396.55,136.46813848652172
2397.25,148.3743766421739
2397.95,122.04629668521738
2398.65,133.27709066565217
2399.35,119.09128536630436
2400.05,109.9030858378261
2400.75,147.50655799565217
2401.45,127.1709895
2402.15,126.52758101217391
2402.85,170.10191148478265
2403.55,119.20273810869567
2404.25,127.15390500608693
2404.95,130.98839545173914
2405.65,139.5724057452174
2406.35,142.50824520739127
2407.05,134.23742753434786
2407.75,127.6871359526087
2408.44,132.41815801913043
2409.14,121.0270161021739
2409.84,147.1421368847826
2410.54,161.13016442956524
2411.24,128.61572977347828
2411.93,122.69913783347825
2412.63,153.95276745782604
2413.33,131.72164963478258
2414.02,120.99229797608696
2414.72,134.6823478156522
2415.42,129.0161648852174
2416.11,128.95109758
2416.81,137.9446072847826
2417.5,140.78496843826085
2418.2,151.2690554726087
2418.9,126.55600366434784
2419.59,111.37863525739128
2420.28,136.58993335869565
2420.98,119.02028539608693
2421.67,144.91094838130437
2422.37,115.10507061260869
2423.06,138.37620471391307
2423.75,124.59931637999998
2424.45,148.8042234273913
2425.14,110.90743934869563
2425.84,137.76988197521737
2426.53,118.32377781652171
2427.22,116.0013186032609
2427.91,124.0180656169565
2428.61,114.5710148991304
2429.3,123.91582338869566
2429.99,122.67088277434779
2430.68,115.28718040608692
2431.37,123.33162969521743
2432.07,111.87182233130434
2432.76,134.27520214043477
2433.45,131.96601732478263
2434.14,118.00426823043473
2434.83,94.23869259552175
2435.52,120.58135248043477
2436.21,121.80635176434782
2436.9,119.60463604130433
2437.59,111.8487796169565
2438.28,126.90441762260868
2438.97,113.18865478130431
2439.66,129.83371751695648
2440.35,119.14336706478261
2441.04,109.14510375217392
2441.72,104.18590618565221
2442.41,103.67456599891302
2443.1,127.0312356726087
2443.79,122.66327202000002
2444.48,113.09966662347824
2445.16,125.63277192173909
2445.85,108.17986643173911
2446.54,111.74282433086954
2447.23,116.59592847217391
2447.91,97.22880083652176
2448.6,114.9873416582609
2449.29,110.96321638999999
2449.97,130.48602090347828
2450.66,94.85350758582608
2451.34,132.82885490782607
2452.03,117.61401088913048
2452.72,122.40871922565218
2453.4,119.75120616956524
2454.09,120.62828060130434
2454.77,102.58145575130433
2455.46,110.09587961434784
2456.14,146.86355668130432
2456.82,108.8852045104348
2457.51,111.28602326434785
2458.19,123.20304783782609
2458.88,129.60388707869566
2459.56,121.70421502130435
2460.24,123.65973178956523
2460.92,131.6133896826087
2461.61,122.94939747478257
2462.29,120.39496833608695
2462.97,146.42900668391303
2463.66,123.32272131173913
2464.34,117.73005577652172
2465.02,135.36914492956518
2465.7,117.13744537260867
2466.38,129.92089626565217
2467.06,123.44013680260866
2467.75,114.8423235513044
2468.42,109.37443481130437
2469.11,131.08054451521735
2469.79,127.15652227869566
2470.47,116.48409416956521
2471.15,143.23057326869565
2471.83,152.7722726078261
2472.51,147.39824001086956
2473.19,114.73952766086956
2473.86,124.77563116347822
2474.54,124.00945485130437
2475.22,111.41114217086957
2475.9,117.73311916565216
2476.58,110.32441623608696
2477.26,125.34098114217392
2477.94,120.72803992173915
2478.61,107.68316641869568
2479.29,106.77461707826089
2479.97,121.10569617217394
2480.65,106.34379491782606
2481.32,119.55183931869564
2482.0,94.66806404695652
2482.68,122.8362429021739
2483.35,106.48826276913042
2484.03,96.30289739565217
2484.71,109.59795537999996
2485.38,110.66502354217393
2486.06,101.51471479565217
2486.73,96.98833333304347
2487.41,111.44183554217388
2488.08,91.93350821043477
2488.76,95.19042075304348
2489.43,96.98934256130431
2490.11,109.31231694434781
2490.78,109.92502633347829
2491.45,84.5258314022609
2492.13,112.4469363147826
2492.8,86.56325826347826
2493.48,82.34775791869565
2494.15,110.12350028086959
2494.82,113.58811123478263
2495.49,88.52392967334782
2496.17,93.82618146217392
2496.84,101.43576202652173
2497.51,100.58044502695651
2498.18,91.22482153995654
2498.86,98.49280869304347
2499.53,95.60714970000002
2500.2,94.44587476086957
2500.87,115.30634879478262
2501.54,105.17625849043479
2502.21,107.04813836086956
2502.88,105.00571853913043
2503.55,105.15105092130432
2504.22,105.69832215000001
2504.89,124.08030148695653
2505.56,94.97058428043476
2506.23,116.80960934130435
2506.9,102.98308503347825
2507.57,127.24244581043473
2508.24,113.8408782973913
2508.91,110.70373432130437
2509.58,100.99199179739132
2510.25,97.39740254347828
2510.91,111.36538358391302
2511.58,94.80152585486958
2512.25,130.9717550804348
2512.92,102.50034912608695
2513.59,110.66362066826085
2514.25,95.27191278147824
2514.92,94.93236420086957
2515.59,100.12798321
2516.25,107.1738172369565
2516.92,108.75273107565218
2517.59,97.32606779130435
2518.25,101.12471825086955
2518.92,104.02921245739131
2519.58,88.62885433113043
2520.25,97.6168042773913
2520.91,90.7534575126087
2521.58,100.81053530695654
2522.24,82.58972851956524
2522.91,98.95758014565216
2523.57,99.80163754086959
2524.24,99.6171045826087
2524.9,95.72443294260869
2525.56,93.23213519739129
2526.23,90.63285431347826
2526.89,104.49710717652175
2527.55,92.4780367742174
2528.22,94.07166432478259
2528.88,93.99329365478262
2529.54,103.82510249565217
2530.21,89.56857729000002
2530.87,91.3494740178261
2531.53,87.84523126521741
2532.19,102.87669196260872
2532.85,119.35439469521737
2533.51,100.95929107956523
2534.18,85.49841533782609
2534.84,85.13812775565219
2535.5,93.61599734391304
2536.16,93.40129306695654
2536.82,93.3481969747826
2537.48,79.77013019004347
2538.14,94.64338344173912
2538.8,93.91475611869565
2539.46,71.71748675208694
2540.12,75.8175138491739
2540.78,73.03200201969567
2541.44,89.47959862130433
2542.09,93.1040814395652
2542.75,92.94739345695649
2543.41,91.4936689826087
2544.07,88.59853796999998
2544.73,91.32903034304346
2545.39,92.08405864956524
2546.04,86.77149194391305
2546.7,100.57226450173913
2547.36,85.0904453676087
2548.02,93.93572967678261
2548.67,100.54549950173914
2549.33,99.83030214347829
2549.98,99.40468053521742
2550.64,110.99194284173912
2551.3,100.16755373347824
2551.95,91.03343871765219
2552.61,91.22924508173911
2553.26,95.48885488
2553.92,107.15264577565218
2554.57,92.88014330826087
2555.23,107.77358600434782
2555.88,124.92679503913043
2556.54,117.51893936217394
2557.19,121.86997056782609
2557.85,87.84401415047827
2558.5,109.93149991086955
2559.15,134.00811855869563
2559.81,141.4620825017391
2560.46,141.5960824478261
2561.11,126.10028727130435
2561.77,141.81260510391306
2562.42,128.3073352552174
2563.07,129.1392988117391
2563.72,128.6327081921739
2564.37,159.10460183130436
2565.03,133.34497474217392
2565.68,136.93412622739132
2566.33,136.2692686504348
2566.98,131.70726654869566
2567.63,130.1118540217391
2568.28,121.17567816782609
2568.93,130.82186439217392
2569.58,147.91440763260871
2570.23,120.29121585826084
2570.88,133.88511009043475
2571.53,150.3345635043478
2572.18,143.40074495304347
2572.83,144.77082324695652
2573.48,149.44970631130437
2574.13,135.64734561173913
2574.78,133.30890991739133
2575.43,143.62543760260868
2576.07,127.8962713813044
2576.72,123.34201480565217
2577.37,124.51214102826088
2578.02,138.90190575913041
2578.67,122.59817344173915
2579.31,102.38341717695651
2579.96,114.05541440869563
2580.61,118.64642087260872
2581.26,108.16834441739132
2581.9,117.35987555173914
2582.55,108.93748733782608
2583.19,111.28060939652175
2583.84,130.92897566695652
2584.49,104.99875486508698
2585.13,111.35028963304349
2585.78,114.50861823260868
2586.42,95.02517024565219
2587.07,115.98241871782606
2587.71,101.98970627043477
2588.36,100.53046246478259
2589.0,109.80707335565221
2589.65,97.50135981347825
2590.29,108.13657746434784
2590.93,96.82237326869567
2591.58,109.52787236782606
2592.22,94.3676347752174
2592.86,110.61517693086955
2593.51,114.45645013304349
2594.15,102.08436214347824
2594.79,87.90164682734782
2595.43,119.90416846565216
2596.07,104.49061743608694
2596.72,99.44755368434781
2597.36,112.71631972608697
2598.0,103.11960592521737
2598.64,70.02901568956521
2599.28,96.13950022652175
2599.92,84.24940206726085
2600.56,92.72315066826086
2601.2,105.99413243782611
2601.85,84.71747292969565
2602.49,96.1550802578261
2603.13,95.26560169434784
2603.76,89.18338014391303
2604.4,82.10667158347826
2605.04,92.34825365434781
2605.68,83.94399103565218
2606.32,85.77527007826089
2606.96,85.57686846695653
2607.6,107.83504212
2608.24,79.03374263434783
2608.88,98.57953025652174
2609.51,86.48831310260869
2610.15,86.70169490695652
2610.79,64.77575766565218
2611.43,72.26384423347827
2612.06,47.44603660195652
2612.7,77.61037328652174
2613.34,56.21180646278261
2613.97,53.56333178347827
2614.61,71.74590204260869
2615.25,83.07920949695651
2615.88,57.30342469652176
2616.52,59.57215292478261
2617.15,49.75430385243478
2617.79,61.744047980869574
2618.42,69.28707757695652
2619.06,53.51521532317391
2619.69,57.248023030000006
2620.33,55.08397555956522
2620.96,52.583808634782606
2621.6,50.766997093043486
2622.23,51.67927665965218
2622.86,56.13212218391304
2623.5,42.308705775869555
2624.13,46.007851728000006
2624.76,41.58799301613043
2625.4,37.47438871382608
2626.03,27.81168918656522
2626.66,37.45471871621739
2627.29,53.14008705869565
2627.93,36.60957788921739
2628.56,45.974105313478276
2629.19,39.164366124304344
2629.82,39.01427450178261
2630.45,57.03144028217391
2631.08,47.27956024782608
2631.71,41.89176597173913
2632.34,24.1617542343913
2632.98,31.857960945130436
2633.61,67.6264315404348
2634.24,55.18212546347826
2634.87,49.193436936956516
2635.5,60.88132538943477
2636.12,54.42070679260872
2636.75,32.53054057147826
2637.38,33.22435137756522
2638.01,37.54453407395653
2638.64,40.069571211086966
2639.27,67.34520706782608
2639.9,63.74022940347827
2640.53,45.342034674782624
2641.15,48.806628025652174
2641.78,52.17127546956522
2642.41,41.61676475869565
2643.04,59.90740538347827
2643.66,65.06055030826086
2644.29,49.10129163130434
2644.92,72.5890257926087
2645.54,38.010540526608686
2646.17,33.00914532586956
2646.8,56.34749749260869
2647.42,37.06573366417392
2648.05,55.40259917834783
2648.67,49.41023136813043
2649.3,50.24315887173914
2649.92,56.62295380173913
2650.55,46.507231753782605
2651.17,49.25308657491304
2651.8,65.1776128078261
2652.42,68.01855715130435
2653.05,52.567840231521735
2653.67,50.739773965565234
2654.29,49.63293115369566
2654.92,48.52818892565218
2655.54,59.172425538260875
2656.16,48.19121489182608
2656.79,63.95200045304348
2657.41,63.94353137521738
2658.03,70.08290463
2658.65,72.35656502652174
2659.27,62.368131256956524
2659.9,74.56700465347825
2660.52,69.89967348682607
2661.14,94.80036516391304
2661.76,68.76261142621742
2662.38,83.97263968173912
2663.0,61.982069616086946
2663.62,68.8061731073913
2664.24,55.874265514173906
2664.86,69.23422738782608
2665.48,82.25950785391304
2666.1,97.42368647869564
2666.72,69.67960367956523
2667.34,77.60101293173913
2667.96,74.2667111776087
2668.58,75.15184317913044
2669.2,67.82307767395652
2669.82,83.68421382608695
2670.44,71.71409807669565
2671.05,74.73501166078259
2671.67,78.26671405252175
2672.29,101.3022742604348
2672.91,94.28284823347828
2673.53,104.13076588000003
2674.14,94.30674831434783
2674.76,84.26960370791303
2675.38,95.8501836521739
2675.99,101.03916583556521
2676.61,120.16222796347827
2677.23,141.96183028999997
2677.84,142.2758679395652
2678.46,178.14636638782608
2679.07,196.9295685495652
2679.69,214.01706512869563
2680.3,243.80722947956517
2680.92,277.3760001030434
2681.53,302.24822860086954
2682.15,343.83485349434784
2682.76,361.1941176460869
2683.38,378.04917695695644
2683.99,393.2444047295652
2684.61,387.63373943043473
2685.22,368.61516305695653
2685.83,349.72644014434786
2686.44,344.97781352304355
2687.06,341.8556999252174
2687.67,324.54673342521744
2688.28,345.6710698860869
2688.9,350.5517781917391
2689.51,344.9366662956522
2690.12,361.5600204652174
2690.73,369.7146921691304
2691.34,372.08975024347825
2691.96,385.52839396086966
2692.57,387.17321386956525
2693.18,392.932930973913
2693.79,396.4141358130435
2694.4,402.7552015608696
2695.01,410.09702306521746
2695.62,404.6354951999999
2696.23,401.23377365652175
2696.84,392.888840326087
2697.45,392.2646769478261
2698.06,393.4803087869564
2698.67,395.3495872130435
2699.28,407.08379833478267
2699.88,386.51914129565216
2700.49,389.88507613043475
2701.1,386.5423237043478
2701.71,393.1965179173913
2702.32,397.885901373913
2702.93,396.5308905826087
2703.53,391.9601194391304
2704.14,416.16491743478264
2704.75,414.72887499130445
2705.36,415.15710423478254
2705.96,423.0735433304348
2706.57,425.63813048260863
2707.17,430.3888473695651
2707.78,433.0917625565218
2708.39,439.8570751173913
2708.99,457.0523753434783
2709.6,469.0120796478261
2710.2,476.13734356521735
2710.81,475.5478878086957
2711.41,492.3322591956522
2712.02,506.8063523521739
2712.62,511.0856705869566
2713.23,514.273238926087
2713.83,520.6679084739131
2714.44,529.8278346913044
2715.04,539.7543034304348
2715.64,553.3289484086956
2716.25,569.3029250173913
2716.85,567.1915625521739
2717.45,583.5477990304348
2718.05,580.2961376478261
2718.66,578.0296033
2719.26,594.4504383260868
2719.86,608.6895806391306
2720.46,608.3137942913045
2721.06,624.9808432478261
2721.67,632.1287958652174
2722.27,642.5581117478262
2722.87,653.0292940217392
2723.47,670.8619761086957
2724.07,673.2523133782609
2724.67,674.016417426087
2725.27,680.1614435565218
2725.71,682.2139381956522
2726.38,703.0447956695652
2727.06,703.8073450478261
2727.73,726.7726979695653
2728.4,713.7730965173913
2729.07,725.0639567
2729.74,727.0219553130435
2730.42,732.3588995826086
2731.09,758.7625532652175
2731.76,749.8374626434784
2732.43,747.5433045999999
2733.1,767.1396253826085
2733.77,764.8401886782607
2734.44,760.9502797565219
2735.11,792.8075319956522
2735.78,799.5594046565217
2736.45,795.5967047521739
2737.12,817.7695001434782
2737.79,839.131815447826
2738.46,842.0220228000002
2739.13,816.7343204869564
2739.8,803.6700808086956
2740.47,809.483632347826
2741.14,813.3429126478262
2741.81,800.970424121739
2742.47,767.3084954826088
2743.14,777.5482380130433
2743.81,767.4580672434782
2744.48,748.6160943565217
2745.15,756.7249957521741
2745.81,722.4691870695651
2746.48,716.1767792739131
2747.15,689.2806228
2747.81,684.0880461347825
2748.48,717.8440732695651
2749.15,674.2227285739132
2749.81,704.4539054391304
2750.48,680.6223674217392
2751.15,664.2428776043478
2751.81,657.672242604348
2752.48,641.9520083652174
2753.14,626.4735032130433
2753.81,579.0371424173915
2754.47,567.2130806434784
2755.14,528.7735590652175
2755.8,499.8640366443479
2756.47,501.98875468260854
2757.13,474.7306502413044
2757.8,465.89900817826083
2758.46,422.4370698347826
2759.13,429.74133746739136
2759.79,404.99600890695643
2760.45,419.6374125165217
2761.12,398.0592243634782
2761.78,405.2847727660869
2762.44,407.7959946865217
2763.1,409.4236532242174
2763.77,384.75142444352167
2764.43,394.8311148811305
2765.09,404.61183595834774
2765.76,387.8662207680435
2766.42,394.81120833539126
2767.08,414.9748705034783
2767.74,425.3278451813043
2768.4,437.28829204813036
2769.06,453.27854469
2769.72,455.82371976695646
2770.38,471.1390208834783
2771.05,500.3604342506522
2771.71,516.1576921378262
2772.37,539.9994422047826
2773.03,555.61615808
2773.69,589.6383135347827
2774.35,637.3532518139131
2775.01,681.5994900721739
2775.67,732.0985019156523
2776.33,790.5901958913043
2776.99,831.8805673773915
2777.64,905.0717855304348
2778.3,979.8042806217393
2778.96,1036.7769174956522
2779.62,1076.722647978261
2780.28,1112.355684821739
2780.94,1140.551327473913
2781.59,1163.3487888434781
2782.25,1154.8196292
2782.91,1132.5654090043479
2783.57,1124.4721234652172
2784.22,1089.3332459478258
2784.88,1092.8849889652172
2785.54,1065.2261302869565
2786.2,1052.5725780434782
2786.85,1058.2368924869565
2787.51,1036.7275034465217
2788.16,1041.0393622826086
2788.82,1028.4926818491306
2789.48,1019.4178914295653
2790.13,1064.4030298043479
2790.79,1059.2096133321738
2791.44,1102.761115509565
2792.1,1102.67787886087
2792.75,1147.4178549043477
2793.41,1143.297951384348
2794.06,1167.1566850826086
2794.72,1171.8166593495655
2795.37,1170.8054775595651
2796.02,1193.8060477534782
2796.68,1236.2900604391307
2797.33,1221.8023359017395
2797.98,1282.803304026087
2798.64,1263.6949160491306
2799.29,1297.7248184434782
2799.94,1296.628919053913
2800.6,1328.3809081247825
2801.25,1363.568693356087
2801.9,1387.5289212565217
2802.55,1419.3655863826086
2803.21,1426.9689006869562
2803.86,1459.7619889130435
2804.51,1493.3328891434778
2805.16,1502.9550738173914
2805.81,1534.741841747826
2806.46,1543.1481004086954
2807.11,1601.5441480956524
2807.77,1648.0431098565218
2808.42,1655.9390230173915
2809.07,1695.6843170260868
2809.72,1709.470507404348
2810.37,1755.9282405956524
2811.02,1799.3391191739129
2811.67,1833.2102245217393
2812.32,1849.6095935391302
2812.97,1912.955351165217
2813.61,1917.2389258652174
2814.26,1955.050354843478
2814.91,1979.5370669391307
2815.56,2013.4682297086958
2816.21,2061.407358817391
2816.86,2110.6549260130437
2817.51,2147.875751221739
2818.15,2173.5320452043475
2818.8,2202.1194972869566
2819.45,2228.576840008696
2820.1,2251.20237146087
2820.74,2291.707867482609
2821.39,2330.1533647739125
2822.04,2392.128900117392
2822.69,2444.757118978261
2823.33,2478.215884269565
2823.98,2493.2661020565215
2824.63,2542.9334611478257
2825.27,2576.8866932695655
2825.92,2638.7984439434786
2826.56,2697.6722278347834
2827.21,2729.0137333434786
2827.85,2788.0834313782607
2828.5,2811.538749530435
2829.14,2838.928854104348
2829.79,2886.1663903217386
2830.43,2910.104437247827
2831.08,2943.3021614173917
2831.72,2956.2430768304357
2832.37,2990.9046105608686
2833.01,3036.1698417869566
2833.65,3070.6775020217387
2834.3,3138.0750177391305
2834.94,3205.915902921739
2835.58,3254.6784537391313
2836.23,3253.3587923478267
2836.87,3304.4221715652175
2837.51,3327.9621050434785
2838.16,3408.3873230869563
2838.8,3457.0878609130436
2839.44,3518.0541879999996
2840.08,3601.31242652174
2840.72,3637.259567391305
2841.36,3668.532167130434
2842.01,3767.098086478262
2842.65,3813.7321423043486
2843.29,3868.9500213043475
2843.93,3960.9308880869567
2844.57,4019.5656465217394
2845.21,4085.1982436086955
2845.85,4174.261321956522
2846.49,4247.38535026087
2847.13,4322.417753782608
2847.77,4374.586826739131
2848.41,4482.656081173913
2849.05,4526.351637260869
2849.69,4585.892658826087
2850.33,4592.076570217391
2850.97,4565.902535217391
2851.61,4549.2223256086945
2852.24,4603.12771347826
2852.88,4699.132209652175
2853.52,4820.91019495652
2854.16,4802.676918478261
2854.8,4795.442413130435
2855.43,4828.581928304348
2856.07,4895.4068003913035
2856.71,4976.273148173913
2857.35,5047.111873347826
2857.98,5110.066050913043
2858.62,5149.280059869565
2859.26,5324.159149608696
2859.89,5458.953785913043
2860.53,5633.839217043479
2861.16,5774.729821956522
2861.8,5912.913457782609
2862.44,6128.9279808695655
2863.07,6295.099943826085
2863.71,6522.545028695653
2864.34,6782.195874782608
2864.98,6992.805120260869
2865.61,7190.348447652174
2866.25,7463.745451130433
2866.88,7649.7526823478265
2867.52,7853.692778913042
2868.15,8093.649248130436
2868.78,8236.326901695653
2869.42,8478.083157869565
2870.05,8651.683698260871
2870.69,8868.082029521738
2871.32,9101.439919
2871.95,9226.950870478262
2872.58,9471.106216652173
2873.22,9683.670333391303
2873.85,9934.574114
2874.48,10122.947153000001
2875.11,10250.227735826087
2875.75,10364.13197704348
2876.38,10438.302508826087
2877.01,10463.591531826085
2877.64,10467.709939347826
2878.27,10437.775148826087
2878.9,10319.549791826086
2879.53,10277.47258773913
2880.16,10190.054867695653
2880.79,10080.226216782608
2881.42,9973.371442086955
2882.05,9876.374480782611
2882.68,9813.978397565217
2883.31,9756.987997086957
2883.94,9735.292433347826
2884.57,9677.579552478262
2885.2,9620.218506999998
2885.83,9573.709753304347
2886.46,9592.389834565216
2887.09,9573.838334652175
2887.72,9589.08657947826
2888.35,9587.59067778261
2888.97,9623.496299478262
2889.6,9623.289986000003
2890.23,9648.719582652175
2890.86,9703.378152608697
2891.49,9705.938324565217
2892.11,9736.631418826088
2892.74,9785.523542434783
2893.37,9893.222538130436
2893.99,10004.725815565218
2894.62,10012.703828173911
2895.25,10115.08354621739
2895.87,10187.782381826088
2896.5,10238.929914086955
2897.12,10401.037029826088
2897.75,10463.34809278261
2898.38,10481.691380086955
2899.0,10593.110382304347
2899.63,10755.395988565217
2900.25,10931.965601956523
2900.88,11025.326629130434
2901.5,11093.402995869565
2902.12,11205.581241782607
2902.75,11298.713548956523
2903.37,11432.419065521739
2904.0,11567.02606195652
2904.62,11596.32542347826
2905.25,11626.57585473913
2905.87,11762.896065304347
2906.49,11975.638241608696
2907.11,12011.616739434783
2907.74,11994.874614130435
2908.36,12038.965357130433
2908.98,12151.436367695653
2909.6,12269.768525130437
2910.23,12356.146622130434
2910.85,12367.637623608696
2911.47,12324.348930521739
2912.09,12320.384898217393
2912.71,12434.964668130433
2913.33,12437.024764652175
2913.96,12459.124328739132
2914.58,12409.034671826088
2915.2,12301.630582260872
2915.82,12256.707283086957
2916.44,12241.52999878261
2917.06,12199.67612630435
2917.68,12090.970887043475
2918.3,11933.213852521742
2918.92,11916.186763347827
2919.54,11857.23571504348
2920.16,11861.344620826087
2920.77,11763.468267782606
2921.39,11699.264920608697
2922.01,11667.912842173911
2922.63,11579.662903173912
2923.25,11609.36032604348
2923.87,11604.806413695651
2924.48,11610.927257043477
2925.1,11590.704159869569
2925.72,11701.34755604348
2926.34,11766.323972999999
2926.95,11830.108622565214
2927.57,11861.454116260866
2928.19,11947.684362913044
2928.8,12102.90588821739
2929.42,12216.51955726087
2930.04,12373.303628608695
2930.65,12517.826796869565
2931.27,12727.181234304351
2931.89,13018.576065608695
2932.5,13254.619551391308
2933.12,13466.764730304349
2933.73,13726.174207086959
2934.35,13998.18797647826
2934.96,14320.822992260872
2935.58,14599.478811695655
2936.19,14861.913692086953
2936.81,15003.66023504348
2937.42,15198.824519565218
2938.03,15429.050888956517
2938.65,15520.702379695653
2939.26,15573.925068086955
2939.88,15480.241122260872
2940.49,15384.402268565216
2941.1,15207.577632478258
2941.71,15017.375463869565
2942.33,14731.25227073913
2942.94,14402.085004695653
2943.55,14039.749302130433
2944.17,13803.224718826084
2944.78,13514.848198565216
2945.39,13212.754511434783
2946.0,12870.495386086955
2946.61,12567.289066130435
2947.22,12245.973367608696
2947.83,12010.99566478261
2948.45,11726.045511652177
2949.06,11444.649848304347
2949.67,11196.074746304348
2950.28,11005.446714260872
2950.89,10806.592255565216
2951.5,10545.533964826089
2952.11,10301.008780217395
2952.72,10093.760600130434
2953.33,9875.255929347828
2953.94,9729.875619565215
2954.54,9562.380086086956
2955.15,9402.66235826087
2955.76,9201.590677130436
2956.37,9082.435023565218
2956.98,8962.447118869562
2957.59,8756.245640130433
2958.2,8641.599698260869
2958.8,8523.46753469565
2959.41,8443.38956478261
2960.02,8333.331856304349
2960.63,8224.206125478262
2961.23,8075.554094434781
2961.84,7986.117479826088
2962.45,7933.214956478261
2963.05,7821.9565042608665
2963.66,7646.247753173911
2964.27,7522.340855913045
2964.87,7441.340573391307
2965.48,7375.219492304348
2966.08,7254.1467205217405
2966.69,7149.332670956523
2967.29,7002.485581391305
2967.9,6841.101516086955
2968.5,6784.840887086957
2969.11,6629.947149173913
2969.71,6505.280278826087
2970.32,6363.190687478261
2970.92,6227.402699130435
2971.53,6119.187159130434
2972.13,5973.601434652173
2972.74,5819.374632086957
2973.34,5676.6332485652165
2973.94,5568.180302565218
2974.54,5464.833595608697
2975.15,5340.223537608696
2975.75,5198.548363956523
2976.35,5079.748484434783
2976.96,4960.662134304349
2977.56,4893.047548826087
2978.16,4770.672963130434
2978.76,4631.679655739131
2979.36,4479.3002093913055
2979.97,4431.408510869565
2980.57,4341.409316565217
2981.17,4211.4252087391305
2981.77,4107.78529152174
2982.37,3945.9104073913045
2982.97,3867.254008260869
2983.57,3739.0525890000004
2984.17,3625.866991869564
2984.77,3509.7211032608698
2985.37,3425.730547913044
2985.97,3321.576168217391
2986.57,3250.609241217392
2987.17,3109.007565391305
2987.77,3049.328504478261
2988.37,2944.412900608696
2988.97,2844.633334652174
2989.57,2767.7728223478257
2990.17,2688.1765532608692
2990.76,2586.7027602608696
2991.36,2521.0435890434783
2991.96,2479.135098826087
2992.56,2403.8376961739127
2993.16,2318.7665700434777
2993.75,2243.2260403478253
2994.35,2184.334773913043
2994.95,2139.7288297391306
2995.54,2096.0025268260874
2996.14,2005.9632283478254
2996.74,1972.457862086957
2997.33,1902.6307472478268
2997.93,1854.9388116869563
2998.52,1822.0359396956521
2999.12,1796.538624221739
2999.72,1763.001184526087
3000.31,1716.7753306565219
3000.91,1679.7553814434782
3001.5,1641.6617429434782
3002.1,1608.8378642913044
3002.69,1600.341977447826
3003.29,1564.2536185913043
3003.88,1512.1918889869564
3004.47,1486.656759243478
