Wavenumber,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1999.35,229.284219,552.6017544,762.2319814,338.5187512,398.578295,612.8082897,308.8563611,210.2921911,402.933841,460.9577748,243.4795507,319.8275873,218.6518394,239.2281416,268.5750626,341.3051489,299.1239352,260.8422545,477.684481,267.3218975
2002.31,222.3277947,482.011684,771.4606203,355.4639938,412.2698132,659.9822459,283.1206774,338.1692767,393.9225953,488.8725928,292.0616194,378.8486447,235.6694423,292.9272321,210.1504155,347.3257517,304.9875055,295.9510358,277.5322946,276.0229096
2005.26,199.5506968,518.2048133,721.4717255,288.2459553,365.778112,566.3102593,189.5533488,255.1149673,311.1707374,452.793728,154.0849203,314.4089166,192.706013,249.1949062,197.17424,309.4078246,287.0396158,239.851118,173.4130068,264.0809459
2008.21,179.3538416,496.6120704,737.5189834,284.1765325,329.5750936,575.2042337,210.9630035,195.75997,324.2841796,414.5210823,192.4733362,300.6143063,207.1102089,227.2148211,207.0251581,288.57327,233.322179,256.6923124,206.3982881,235.5229149
2011.15,146.2601449,546.7453834,719.335073,323.9496219,374.6546606,552.6450727,175.1482695,209.6069917,332.9548339,417.0035576,151.8307495,283.3367169,199.1016872,248.1706338,228.1157918,281.4639901,207.5811076,226.2913602,203.3918089,255.7117253
2014.09,157.8535228,516.1096801,766.079666,331.2901201,385.3607152,554.3306802,216.8307747,198.407739,325.3966127,421.6340557,199.490043,315.5340515,175.915105,256.9520012,199.3057628,304.4658874,280.5033146,274.0581425,223.8692393,246.3512853
2017.02,193.0748913,499.4228885,810.5304268,367.2389236,418.93616,583.7909596,243.5181467,238.3659185,325.190428,438.4804784,259.0560993,348.3902134,230.463119,291.2765798,247.2826925,336.9388641,297.2727127,255.0931797,223.4622491,272.1895036
2019.96,128.6221663,527.2679365,796.8770124,344.080929,381.587897,625.8418146,247.2460129,270.1112362,363.6211919,421.1797275,201.1288009,335.6561055,254.6043859,326.090026,261.7402023,350.8308226,303.9732145,308.0201325,186.1865081,274.1502885
2022.89,165.7182638,501.9377519,733.2280714,313.2680328,356.1008287,577.3271487,229.4130005,257.5323984,342.5708164,402.5037046,179.8460303,298.243631,176.4955621,274.7789957,170.5859132,339.5346651,240.7197327,292.7143409,195.6696858,244.8865485
2025.81,192.4490996,561.2582625,786.2402445,346.9081315,401.7988572,613.2068653,282.5357365,277.4441106,371.6162136,391.2293114,233.2246702,333.7806928,227.0903038,324.9971447,240.468446,310.7132939,255.7631799,321.5956248,224.4804514,275.0401918
2028.73,190.5205898,532.9553959,811.7321652,344.6701213,395.6348848,621.7068678,244.3848475,288.1360784,350.9572955,437.7354495,235.2966029,349.2161939,237.9832669,300.6971284,245.0954212,332.9306109,302.8384688,301.8247438,274.681474,313.2231269
2031.65,148.9446502,482.7100798,797.5794591,321.6118989,346.2818136,604.6940595,224.88596,228.1460071,361.0719741,433.7880204,180.2997111,294.3130373,237.6931071,253.0016018,210.2924592,310.4615186,298.6385119,290.2146571,187.3944225,212.9392621
2034.57,169.8771967,498.4602418,818.6347435,323.3273604,323.2935456,554.1473438,226.6197001,259.9986015,384.1531612,456.6709258,188.2878772,310.5161259,228.07648,256.3042198,202.8211802,283.6999189,276.8312219,285.6181837,248.2739655,284.5275057
2037.48,195.8191452,554.4358095,817.196628,345.1754022,397.3429831,597.1416238,268.1286938,263.2265663,376.2627687,450.7020671,218.2309836,330.1903626,232.6400409,302.1186369,265.936204,328.4087139,268.2735112,293.3554023,206.0647713,275.994766
2040.39,194.3864114,572.9597104,834.7557138,317.3569206,412.808028,611.4788026,274.8765669,229.680606,367.9337084,454.6473457,226.5659127,328.4916502,230.6774447,322.8245074,288.3261504,329.9128057,292.0722923,312.4985511,235.5945081,280.1929511
2043.29,111.9789113,455.7488719,787.3475941,269.6708118,346.9785823,533.4077834,209.1439447,220.0414247,347.0008923,393.720663,183.330547,296.3848916,174.0923463,272.6614853,176.1876387,275.6890963,219.5274778,260.5066283,205.699844,228.6719693
2046.19,168.6485606,515.2052214,807.8948535,309.7309722,329.831548,535.5954692,209.6534525,259.2167264,352.246232,402.7019205,209.6487688,291.7019896,220.8184003,295.3642242,204.1972882,295.2794877,272.03498,292.7322416,192.3344465,246.4207289
2049.09,168.4442751,488.3076863,805.276069,348.9442977,343.417827,561.2857629,268.6047153,254.9742149,338.4606393,420.3370193,209.1814606,324.6148468,230.5992611,290.9333775,273.2867178,326.4878819,230.2167113,258.7725985,239.3209832,216.6281379
2051.98,206.5749707,502.3521938,864.1038094,327.0666848,354.2993213,606.9255676,252.1203578,263.5495934,402.0450258,432.7668608,253.3525046,292.2883662,228.6535828,302.4345983,283.2685462,325.8481808,284.1605843,293.5995663,256.6101214,266.2111045
2054.87,223.093563,503.5456712,832.1306354,349.4960293,373.8869326,635.3387859,257.6840046,280.4645654,377.2593033,422.8833462,221.2817832,450.7724502,240.5890194,354.9055395,279.516392,346.3022862,273.5255111,323.7958719,255.7375282,285.2125369
2057.76,202.0639678,543.8890457,862.4440991,347.0532275,396.8065629,586.3703209,291.0472797,283.9608337,403.4513834,440.0583767,283.2931787,372.7860017,266.3672247,350.3838534,279.6568734,360.3811002,286.2944043,316.0490919,266.3118703,273.5773431
2060.64,233.9331008,510.3482445,869.3867444,370.6841755,365.5391138,600.2050751,311.5878074,319.488101,375.3191776,432.5708534,291.3815733,343.9399232,244.9878521,350.9841923,296.1626083,350.4115244,285.7841761,321.6692428,259.3188145,300.9094311
2063.52,210.8368778,530.3961945,855.5651063,335.9127692,374.9284873,568.3259513,280.3072112,303.6910697,367.5575975,465.5706774,253.0448494,335.4561174,269.6045549,363.5002079,275.5532144,309.9084608,272.2657387,323.1110804,288.7550268,303.5717091
2066.39,202.5002143,540.406823,866.1857114,323.4339046,374.6155848,568.9338521,292.3801145,274.9514418,361.8935547,434.4767498,256.0568891,342.2834868,236.1449859,341.3855517,266.402309,334.3458109,285.9260045,322.6000705,264.7261735,311.092085
2069.27,214.2190261,530.6400567,903.4410776,363.7364776,376.3053082,588.5466801,296.7781404,273.1059191,369.0959605,444.4189717,278.9395746,340.4539338,267.575798,337.2528748,296.4165092,355.4454767,291.2408857,327.4464385,271.9159202,314.0024668
2072.13,234.5242288,518.7348228,896.9717142,352.2233843,370.8575591,557.7593377,298.5839118,259.464203,366.6987264,437.0272438,282.8117881,340.6353611,271.6076435,344.0298279,293.9894318,346.1543598,309.3882945,301.5318294,269.8259325,282.6717624
2075,240.313738,517.971048,932.7911212,370.3345205,391.6722391,607.7037275,321.6780512,305.7519949,406.3757638,462.5134673,310.3304118,379.004671,289.9391747,362.2150613,319.6846934,371.3543618,291.270143,317.167665,301.5388754,303.2578798
2077.86,221.7924693,505.6496592,914.5097901,352.555782,375.3852497,567.1697518,301.5981807,291.5629955,382.3239842,464.1415429,258.8313277,375.442766,268.7250435,340.1312252,283.2989101,328.6053843,272.9103434,275.6452086,290.020414,295.8007268
2080.71,255.4803382,534.6775832,909.9332027,350.1480647,414.3284925,577.108313,319.0259223,317.2949057,369.9732987,446.9603716,265.473418,377.0015484,284.3419016,342.4639693,282.1396979,352.8063291,285.1608079,309.8538654,277.347213,276.6252114
2083.57,249.0022604,574.8797466,936.9098319,347.1792644,465.2248689,593.5873133,328.2668976,339.3844257,365.9666187,439.582854,318.7795646,373.7179206,294.9494003,406.0619428,317.8946724,351.2660975,340.5054484,326.0003022,331.6319366,267.8332412
2086.42,236.7801512,520.1270763,952.9631412,344.4362767,476.7732804,601.4176549,317.9137279,330.5232555,418.0608554,459.4118909,292.0546497,338.923785,307.2761907,421.0177949,310.2534489,334.4815912,286.1261771,334.1080826,294.2642489,305.0827242
2089.27,298.7719262,522.9594986,927.7865849,370.5719974,415.6576284,594.3362401,365.976034,305.637095,330.8119201,473.0553831,288.5375552,347.7090436,298.4319236,396.560174,253.4296424,306.2847116,304.258906,326.8612796,298.9828137,297.6635681
2092.11,250.2805009,485.1819404,911.969608,329.9753222,359.4638143,546.8679709,314.9024367,263.7506433,357.7187238,407.5372311,236.461163,315.2905989,273.6562494,379.4197285,268.2948677,322.3483602,264.5135471,349.8372262,275.5862944,240.0886806
2094.95,186.7497908,462.8403279,911.5866458,328.8251466,342.0657393,550.0527493,272.4545561,279.9805997,322.3561779,415.1663357,222.4903552,316.122353,259.6068184,369.485106,290.0597392,288.8594384,237.8600123,320.2568149,241.4813542,240.9459695
2097.79,192.8367111,507.7495878,950.3521248,353.6143664,373.0953048,564.2304774,302.5260122,291.8216628,378.1541932,448.4815972,237.3580137,321.320208,296.3972805,350.365954,283.0008712,329.3588476,268.8112136,329.9351378,267.418656,272.1053423
2098.91,204.0931774,532.6566464,974.8034622,362.4648771,387.7654119,567.9400571,323.9734248,291.6175312,420.034681,459.6719163,244.2970202,320.8550661,317.8762852,339.3809196,273.5208774,359.0154891,289.9520629,339.116637,288.0828623,285.0787069
2102.04,201.6871049,517.30543,952.7800657,356.1525742,350.5449619,525.0853902,319.5454132,315.3139032,334.6055522,459.6721935,239.8472568,336.3318295,276.9104821,353.7516493,237.1503715,317.7732644,249.992472,331.2587237,299.6526355,297.8519708
2105.15,171.3004091,532.3058651,954.2443335,340.7093532,371.413856,544.3343785,347.3495963,285.5084766,359.7237178,366.7243291,244.7926053,318.9574001,290.97452,404.1777896,311.0359669,306.0620746,258.360353,341.1514294,264.5386377,277.6770416
2108.27,226.4760053,553.2848778,948.1406539,335.4021096,378.7119952,573.7589239,308.2365931,245.7019491,336.8980889,393.6162236,293.4899474,302.97568,258.7750479,429.6039865,303.9062767,270.297821,273.1556175,354.8878048,254.4275307,306.714827
2111.38,235.2158088,543.1433944,987.251406,400.9977388,394.9162806,588.2099281,342.3130217,367.4030179,374.0135762,485.1067773,275.7041649,356.7915712,313.623714,415.5478855,309.1819136,320.8344049,311.1041774,350.8809404,297.524976,328.5102344
2114.49,161.7747349,524.8113409,993.6759591,357.2901363,337.5036134,585.9622926,382.4945004,317.6043803,370.7270907,461.4828905,257.5001398,344.5839757,289.2461667,407.4731318,302.9784902,337.9047275,226.8389444,350.7580164,336.1366349,282.8571714
2117.6,185.8676988,502.8006436,991.2746729,378.3551973,339.7958945,535.6999192,334.9816468,310.5427329,356.6475432,405.7754634,248.2347536,354.9057955,305.4170538,317.0123702,334.2716187,338.1366899,253.7698304,344.7467327,283.9691682,210.5615454
2120.7,192.5946159,499.5292284,1028.977897,382.9598172,412.4250249,585.1187092,374.5430783,336.7007722,352.4758445,430.2883964,334.8768881,356.5739324,323.708023,383.9552449,370.5689108,330.6811933,291.4377471,347.4845087,335.4442367,298.572264
2123.8,232.0154013,523.2480214,1072.113971,376.5258912,429.0849055,631.2645643,386.362412,382.0831941,393.8419055,503.1755895,344.776425,419.3062883,331.8217216,412.3384001,389.7989782,404.8171388,330.784606,414.4504834,397.1735007,355.7942345
2126.9,227.6509704,566.1599484,1068.170225,425.3753147,394.7904373,613.6523858,408.7592643,346.0026945,372.4636368,461.7409429,355.1252459,409.6647651,344.7567964,420.2234793,360.320432,422.0284274,333.525319,422.9478158,332.0736201,325.3533644
2129.99,229.7862381,555.0089354,1057.788977,367.5249829,448.5935211,653.8860751,415.1362517,437.8089687,427.4689492,463.5473567,398.5462325,399.4882645,382.6558943,432.6011258,420.094883,397.7429602,336.5527977,411.983334,370.6822546,355.939561
2133.08,181.6511199,538.5739082,1032.345535,366.7607908,412.3630578,613.8655335,396.6399899,390.9407118,342.7167533,436.7287309,366.1752663,392.8186882,301.0776614,385.9219823,354.5459417,364.3116382,326.6539536,424.3219662,340.6320634,312.8957317
2136.17,195.2735307,501.8507926,1062.666197,425.7666336,421.197948,616.9196622,402.7710943,391.9586183,391.7699597,484.2559655,330.3112289,392.2159381,310.4477437,377.5186913,354.592218,391.5423623,362.7656984,414.2151397,370.3077055,372.6147838
2139.25,202.4173857,533.7105143,1064.87225,388.3794065,437.1150926,606.4773624,387.6661801,355.9393825,394.204479,448.0319604,309.4880019,369.3539158,325.0007868,430.9568947,392.0693216,387.7520334,350.2429435,439.2706817,349.4478394,317.4616245
2142.33,161.7176001,496.941999,997.1909706,309.5020044,370.5443923,551.5145352,345.0028618,336.8496981,354.2112218,401.5696156,316.6234666,308.9095228,306.321436,382.7722342,340.5968618,305.2045525,237.1996005,390.0039189,280.2961234,236.6951611
2145.41,237.5780889,479.4321723,1051.819624,355.8743224,385.0387476,575.7580817,374.6097537,348.9802587,388.5710986,408.7638308,328.3355046,366.9566609,301.0203363,388.0913508,323.9264475,342.0238202,304.3765809,376.7684775,308.8712151,277.1833007
2148.49,259.6227672,523.9909598,1035.647467,397.5792555,384.8130593,578.4339029,440.8604697,332.5287572,356.0270198,475.201506,301.6339972,391.7902315,345.9841324,438.7918855,359.4196872,367.2147375,353.1967961,432.4806834,332.6467723,315.9439507
2151.56,196.9845501,501.730287,1044.228745,316.9946986,352.0912279,562.4678996,378.0636232,328.9118865,381.8558958,423.4445408,212.7758258,305.1011363,294.4494686,424.7224786,312.2081892,312.5362051,277.7181575,393.4849621,298.3344522,279.997018
2154.63,237.9843525,542.7250793,1046.665692,375.7585465,389.5241538,561.1669728,309.6358274,345.008339,364.9846372,446.680835,276.9828718,374.6212766,324.7699891,407.2917701,315.0885614,331.8601238,261.2345764,388.9344385,307.2919116,278.3544099
2157.69,182.2100895,494.7452623,1035.471533,333.6756942,366.7887377,519.2840234,348.839695,300.5838069,328.4061541,402.6642883,212.8120165,381.2475539,282.0393374,389.2913995,285.5804113,294.8123942,236.8809643,396.3041373,310.7248072,309.1980334
2160.75,251.1696761,546.8097612,1062.551482,392.6810366,407.33588,633.709952,368.5358384,365.5349818,400.0863571,430.8178002,279.0971412,340.2528697,317.2201571,462.2760059,335.0803462,350.061917,314.0542325,426.6217829,369.5077954,240.3567956
2163.81,154.8550272,463.6485013,1013.368744,310.4714683,385.7924811,550.0946593,313.9368696,297.3605552,341.6681562,394.8232705,263.2491272,336.0021254,291.2200912,380.9952282,290.377973,315.2455928,272.2272923,342.7376671,355.2145321,248.1836035
2166.87,159.7250577,469.3424081,1030.921511,344.2808843,320.5814413,559.1660461,327.2934002,304.5842182,344.9534618,400.5605986,257.9328557,318.4052223,305.3187825,374.7487045,295.6888984,270.7643223,222.5380548,344.8008192,293.3896729,183.6403642
2169.92,136.7946827,518.3234065,1033.365966,361.9701791,348.8556612,538.144013,330.3140418,327.4006617,333.1621842,400.2976841,264.522208,314.7730617,321.0228737,375.9570728,271.3207288,303.900006,228.4804315,344.8425565,304.6558733,257.5889845
2172.97,244.9318169,498.2724219,1101.933282,344.8502475,402.9770408,559.8664604,386.4694052,354.593576,366.2202334,420.6814265,302.4250653,358.0965448,283.7920068,417.2389707,321.23207,326.4285445,299.4353334,392.3746036,328.572788,216.1883716
2176.02,183.4673753,471.9973794,1101.090621,386.8259842,415.2634806,556.6542888,366.1971012,329.8056514,329.7015196,441.570725,309.1233087,300.6105731,332.6188238,433.6890352,344.8355281,322.3678383,314.7616719,409.396133,368.0800718,282.5334322
2179.06,226.5472728,517.1262039,1081.341135,410.0152838,391.4908808,579.3693988,369.5027401,311.7065776,392.049953,412.2584793,288.3388194,378.4210476,315.8759663,456.4309032,389.0257083,348.2727878,307.415358,401.9993466,368.4683791,290.4600734
2182.1,207.7504241,458.3938206,1125.154963,434.0680409,403.8851416,552.8726906,430.5439319,361.9820443,391.1514436,477.0105886,355.2504785,356.4898695,381.2840756,435.4702108,371.2292157,387.0382935,335.0683029,424.0907662,338.0643639,284.104202
2185.14,236.7807442,475.1771544,1078.770236,386.12315,403.439163,564.4560646,380.9262862,381.4417404,308.1839015,431.3469521,358.9111671,328.7319401,364.5037926,434.822594,417.5746552,317.3942559,353.1604177,454.2520128,357.7236797,327.7197249
2188.17,231.7771479,538.5081302,1176.565072,431.4475056,421.0088454,613.4694211,429.607412,342.6463548,400.0122366,523.8134693,347.6827662,393.3051603,363.5507579,460.1696881,408.5026311,438.8425752,410.7386136,458.8790074,397.4009799,386.2115489
2191.2,219.7955498,507.2576729,1151.210578,422.9250022,348.0140886,565.8166602,454.9869182,388.3895759,368.7253589,438.1740392,393.6981569,425.4234314,402.4386118,428.5931282,446.3957472,352.6561519,326.8378014,400.3215701,358.7499173,288.0245808
2194.23,222.6808649,461.4307074,1150.94885,392.6665342,428.5557928,613.6626821,440.2324131,395.2180919,411.5301784,482.6135611,388.2082201,426.6696543,392.022994,475.0115488,426.8016072,423.0568863,378.1778922,462.8873208,366.6051445,324.8987275
2197.26,241.3590077,511.2841583,1188.198972,440.627996,453.995858,612.7023869,467.8615047,454.1725904,412.5956049,512.690934,418.2248368,419.65573,414.761544,500.4825838,427.099814,422.1396785,375.720797,457.9528791,392.6313137,404.9658955
2200.28,248.4768931,504.5939504,1155.720016,456.4732819,462.5641841,595.8886747,462.4738002,396.4977587,407.9865484,437.5660571,411.5478878,410.1055596,393.383901,486.927867,441.2159703,445.0144289,387.8344267,488.6138639,395.7000766,381.9359916
2203.3,294.9964357,524.1840084,1233.678045,461.0162862,455.804671,625.6624453,472.1609068,471.6752836,447.9029185,479.1258293,456.427254,379.1940438,423.6287034,501.6360315,492.6516784,410.9640376,391.7306922,515.0718938,414.8590847,395.3379225
2206.31,274.2755502,537.418257,1211.929106,448.0889032,417.4722186,619.7245986,457.229431,414.8618516,432.8356251,519.3321497,412.6828163,422.0420836,409.9635896,488.6427098,469.7175401,396.0454048,361.0365044,448.2355869,419.533989,353.7495948
2209.32,249.7471512,491.7966206,1152.578237,379.4470271,433.5977268,576.0360346,416.9969787,426.4461487,374.0335779,445.9579171,355.4924554,419.1065798,372.0891974,455.5305342,384.2141565,348.4734305,345.1447739,470.6645606,425.07844,303.2599151
2212.33,282.5921534,551.4430238,1259.097462,441.3375521,454.8770952,631.7166531,472.7351556,474.7328603,465.0936865,523.4260304,403.8020521,458.6794333,432.1421642,550.5511362,446.2001285,484.1130148,398.3554117,517.048432,430.597088,359.7957898
2215.34,261.6484713,501.8043911,1210.729795,422.1483722,425.4942237,570.0883536,426.2035668,420.8546718,430.6288607,494.5663885,384.055487,374.9295446,408.0531271,464.486147,418.9830567,380.1460577,385.6973285,434.1319179,381.4475826,351.3691257
2218.34,260.0540194,504.0626468,1202.121237,447.6043815,455.9620118,617.809036,458.5478171,429.1072676,417.86901,463.2408901,388.3846407,430.6968147,417.4447226,492.5741972,409.1735408,437.9604592,406.7904349,498.2023342,444.4405732,349.188829
2221.34,226.5017124,471.2887154,1179.538775,427.8744741,428.1813594,585.1215997,454.6535107,398.2363321,385.1910439,436.148434,385.769394,410.0301441,381.754587,499.482917,376.4231806,430.3411193,393.7276416,431.6329967,399.8977088,368.1218063
2224.34,266.0104646,535.2695212,1201.640387,435.9585439,437.1541659,590.0999444,432.5612513,405.8775491,383.2158721,467.7389188,388.4496274,417.1234334,404.036356,444.2709361,399.5985752,402.3899377,343.2508593,454.4072205,445.2216379,322.9259639
2227.33,364.2151907,525.4779884,1272.757038,515.035485,453.411331,630.3829695,479.5456425,463.8556019,395.6364038,557.3632432,459.6452214,455.3995832,407.4116651,541.9478836,495.5713233,416.8338144,420.1439985,496.8378204,433.7430084,371.7782083
2230.32,475.634805,532.1330412,1349.95868,634.0941912,556.5887541,614.1615745,498.9922871,526.8261736,475.0345487,617.2043058,578.2060565,468.1234942,497.8971493,623.8733883,580.7690233,485.3436492,473.1599698,508.2950107,524.2774682,469.7944458
2233.3,866.673222,677.7846038,1597.602252,824.2105563,785.4813347,738.0016587,727.8557875,625.2739466,683.210216,814.8430051,750.9920132,651.5920667,573.1524431,830.5890784,703.3742732,692.6063418,615.3436836,641.7874051,709.7806643,715.4095827
2236.29,965.606356,696.3876003,1673.917683,979.9144742,838.2829723,782.5151214,831.0577457,723.7226032,692.7173152,905.8592396,950.4929718,681.0412012,610.6731806,941.3195814,795.8216702,781.391792,766.2060504,713.957617,874.8252436,808.4455252
2239.27,1035.699121,699.6949547,1665.668881,985.6308385,857.0205661,773.9658618,859.488763,707.5918245,726.5287555,858.8809077,929.0388128,712.0127981,685.2989954,970.4715239,778.0168109,758.8078994,723.3309807,765.3012589,790.9118519,804.2181795
2242.24,690.5914322,562.093591,1457.355742,780.5075429,663.8140154,736.0087791,620.6884396,565.3582912,581.8474461,644.5669076,796.6194162,598.0647578,554.6835204,793.614532,647.0722911,645.7595635,549.5803847,591.5649428,639.4431344,647.4174518
2245.22,479.2692027,525.2284331,1317.395141,513.7154809,552.7672195,625.0887723,541.9623751,487.4236834,395.0792961,555.8401377,568.6746623,478.3529804,457.7163877,610.0932302,520.186706,541.7236839,448.1271727,477.3812799,534.5017353,431.726248
2248.19,375.0493467,508.2434049,1251.697942,432.8175459,468.7460773,599.1807405,512.7571685,425.5116805,377.1752147,430.127496,473.4844312,407.3273661,459.5202291,589.5682428,472.5036497,401.74616,349.0542549,477.6288807,425.0802985,389.9924741
2251.16,301.0987783,511.5684301,1246.650994,452.9096312,447.4764879,573.0555826,480.2274181,492.1019612,413.0061108,502.7938806,412.2986027,413.7348152,428.4416758,503.786193,442.1527163,411.1338912,368.8425414,452.2273554,464.8264669,377.3650361
2254.12,236.9564115,509.5064325,1242.056134,436.2396303,420.8763504,556.2171975,426.8167218,395.1392042,407.9828936,405.1571897,347.3800568,434.3302276,411.8063586,487.5397037,460.5414991,387.6037767,389.8919424,476.9323135,413.8188834,326.2748397
2257.08,171.83216,452.2643357,1190.040187,402.6764364,373.3595636,618.3274839,417.3126768,405.4980873,382.9714718,394.4253212,374.9196736,350.7125035,390.1289076,462.3663973,390.573591,376.433716,329.0873678,444.8563642,372.3541901,311.4137909
2260.04,201.9769378,439.5320634,1233.373963,351.8299428,405.6400265,527.0333407,457.9948803,405.6042882,341.7667545,394.934173,407.1363327,365.5045428,398.034953,420.6908955,426.6085845,368.6476082,379.5537278,422.4370161,377.2880289,296.7417955
2263,252.4086588,448.8645392,1247.768264,441.6090427,427.622638,566.4786665,486.5389286,477.526484,424.4286506,483.0556431,428.6669141,419.9692456,358.6081241,481.5498197,458.3950718,418.1343525,335.3869324,479.3871776,458.1450414,360.1677592
2265.95,195.0292367,474.5756866,1197.108877,362.6256292,362.0352969,536.91136,428.6804179,397.0613516,323.4690688,402.3136294,350.6082976,378.1395117,397.4090502,451.207791,393.0596445,412.4508483,355.3788915,453.1701564,457.5118685,341.3135877
2268.9,225.7335854,454.3484292,1208.250577,368.0115954,412.338902,552.7323198,424.6259438,432.6065673,368.837918,413.9050297,365.0193629,418.7882411,399.8523599,461.8494297,471.6998937,350.0369945,377.716515,448.2716599,439.1831508,324.2091869
2271.84,270.5266187,504.0256903,1247.019129,411.9068345,472.700352,589.3534443,506.1871013,441.7998069,348.671107,417.8537418,418.1809897,398.8593336,475.1976817,471.7923558,456.4654104,432.0476902,406.1327128,491.446295,416.1805287,422.2474622
2274.78,284.2592504,466.2663935,1286.721282,388.0262396,414.1775457,534.3956322,503.5214853,489.0047459,374.3985445,444.2206634,446.6760578,475.167689,434.9196435,467.162189,492.5137848,418.7558346,422.5653949,504.4366681,455.9846417,397.0043195
2277.72,208.0903942,432.096462,1209.988775,421.9657036,385.7593817,554.9217818,500.53569,427.8020593,313.3361391,425.1746924,440.4044466,410.6412072,361.6598728,408.0035483,444.6226069,390.4293267,375.821471,424.7423851,357.7311293,345.7436643
2280.66,211.7989637,515.6098192,1231.972335,406.0151194,483.9187587,535.5547915,519.392309,479.3664218,385.7637997,441.0267262,450.636036,429.1327878,430.4479967,476.1060523,488.4504661,477.8370654,427.0968509,475.8460515,375.9516302,358.6064022
2283.59,244.4058728,440.5543883,1265.942676,419.8523802,366.2685751,559.7315596,500.9869357,447.2315073,381.4884347,407.7206626,385.2907053,441.9373306,395.9316418,436.9463192,463.4919512,497.4939497,418.4104443,479.6522723,395.3447831,400.4004386
2286.52,236.4420351,449.9540926,1236.288498,410.6813786,453.5897297,524.1539843,510.0191627,478.7539896,393.5809528,379.7873992,414.9283341,469.3327351,409.5484345,461.7349668,477.8656509,431.8288785,447.8341609,440.0386521,419.3752259,352.2486791
2289.45,246.1403642,396.1768552,1245.210491,352.0330077,455.1421208,502.6619639,495.1515821,400.7035418,365.3302625,417.4298334,421.2288018,390.8619011,423.1080006,402.2636124,418.7731529,406.7167505,390.4199104,428.8107948,406.8935965,398.8540292
2292.37,263.0517738,391.6455993,1219.221331,368.5091601,374.2056469,486.7053965,439.6247858,365.6348367,346.6652724,418.2508629,400.511988,372.581728,354.4109656,424.0328727,431.070045,365.4614647,341.4536024,438.4853042,378.3735321,308.9083941
2295.29,266.3371774,451.9642479,1229.983682,346.3857287,403.5002065,502.6361802,435.7173648,384.2045465,344.947891,362.4433849,418.8177719,381.2321153,401.0059544,415.1943643,443.5959142,363.9429197,365.0221465,435.2417834,405.5786697,298.3446794
2298.21,162.4174886,368.8837241,1173.793196,332.0686063,327.1866978,463.9672131,376.61391,377.1633432,288.4840266,393.2482971,367.2360329,352.9309626,319.7685918,400.9277031,371.9153471,326.5710143,298.1294521,416.7798352,322.0456457,317.2147904
2301.12,243.7596211,404.955951,1169.841512,374.2376854,321.0750193,444.5883932,413.8630116,351.4878983,286.2375877,400.7154967,336.6766504,359.0981693,361.8165021,404.3215048,387.6469301,374.4886472,338.3094289,403.2950618,341.6730964,307.0316324
2304.03,182.1954882,387.0498514,1167.684258,343.4158588,402.9210693,457.0866184,379.0512597,405.669883,331.9414827,373.094881,321.8365035,366.1936348,356.8503093,452.6003845,398.2752488,347.451717,341.5489862,428.7180653,358.2466575,306.6941106
2306.94,190.6130036,364.0803482,1105.26105,292.4280191,324.6597459,401.4497866,345.0782437,308.6159682,279.5616199,343.3693475,283.9144715,289.0952584,294.6966368,371.6929569,335.7228889,291.2371223,284.6410335,338.867147,346.7879644,210.1191303
2309.85,193.7640807,378.0103645,1143.779493,310.357059,382.5289475,416.7897957,341.8455527,290.3968243,295.1259076,300.2967933,316.7894336,315.9859395,301.3521081,401.6788365,379.1164354,263.7737617,267.5594802,337.0177081,280.7976523,219.4135967
2312.75,215.899633,384.8458231,1147.00618,319.1778709,310.7015722,433.1045436,411.8717757,299.1781214,287.5112542,343.5121157,338.500269,319.7175774,304.8543459,383.2896372,313.8224731,343.7725338,332.8372356,414.5697493,352.2773559,271.8664151
2315.64,212.9335738,362.4966466,1125.960692,333.0613474,334.3665182,371.889928,309.795501,305.9285292,324.1975679,352.6012119,303.8848568,283.1610714,308.3409731,382.9419726,354.0795862,228.563337,314.6902092,351.2524709,315.1337097,247.9244906
2318.54,172.3758168,298.5607581,1093.484601,282.224381,312.5256835,384.0188466,293.9383167,266.1427175,226.6597569,230.417979,217.3730762,249.3533207,261.1466118,362.1294558,312.4583588,242.0110699,218.6833102,319.9716731,268.5853478,187.3627284
2321.43,137.8642752,321.37008,1072.980465,235.3458643,266.4329664,353.7841972,293.2008105,205.0273552,194.5557294,299.8493143,230.7388061,199.3402246,244.1618842,318.0616996,276.8173746,224.213631,174.975448,283.4984053,262.328904,166.1120336
2324.32,176.8128625,277.3325353,1063.273832,280.1676895,254.4352648,380.9738774,270.9695699,322.5791115,299.7253937,269.1851147,215.4619256,257.2206821,297.6484121,321.1143165,266.085217,266.8809186,275.6265316,342.9352169,277.0650119,178.9483112
2327.2,20.47249202,169.4210465,918.8122407,167.1577493,113.8544769,187.5867848,135.2591821,99.27665507,94.39765778,125.0832774,64.46331388,121.8845925,168.9938168,143.9449186,102.4314692,122.3808312,83.99647053,140.3571569,70.13930466,88.5284665
2330.09,-24.81392287,125.0795363,832.6882172,18.46093586,62.10150047,112.3215171,65.03723393,-8.00944569,-0.9385701,39.43069946,-37.27215021,58.16385495,77.49171981,125.3451177,70.03371379,14.05026725,-4.695826157,60.94317403,33.91741536,-4.136595573
