Wavenumber,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1519.14,269.1915693,123.0507011,94.72745976,146.8219021,132.2650046,105.1667945,156.2548146,42.1379826,106.4320434,187.5389536,165.7443839,48.19098125,100.2802195,280.136232,124.7008907
1522.62,240.7897796,67.9997861,71.7839107,110.4233968,62.81622164,97.12310866,137.3240398,88.89236279,85.43420194,135.2365229,141.3974724,20.06455075,110.6741546,232.4850008,152.9379931
1526.11,186.0860267,34.95051359,100.2257604,106.5260003,70.59910002,103.1953686,101.8077952,80.40770638,72.27433129,71.97581772,115.1389047,16.61057995,88.95281373,235.4862863,93.79923387
1529.59,222.1501131,108.2725275,60.89269551,138.1944856,51.69341355,100.363302,104.9418716,56.01660806,52.65106074,161.2065336,127.0483253,79.14873406,66.98583657,263.7398647,103.7643892
1533.07,206.5218412,91.78547179,62.51440231,63.51962602,35.62893591,31.09663645,74.5840596,4.845662391,67.95201949,104.298366,95.72537854,25.64867824,66.44286262,231.8555121,116.5632353
1536.54,216.7610131,107.8389902,78.68056719,81.10419448,79.16544075,73.90509935,112.9671499,58.01146392,64.8688367,107.07101,69.65970878,-10.28992241,56.14353136,218.6430043,55.99554828
1540.01,218.8674308,81.15272661,28.60287646,123.2599639,28.43270167,53.33841816,103.787933,71.09060715,32.93014148,61.49416069,56.9709602,31.81259717,51.73748219,211.4921168,65.97110409
1543.47,221.2408961,91.67632452,69.29501633,120.2847072,73.5904922,64.95632025,116.6071993,80.03468657,95.09956283,85.67751311,101.5587769,52.07600495,42.74435443,236.542625,95.06967868
1546.94,181.4612106,72.79942749,16.54667298,121.502197,45.58858584,100.9685329,82.28673912,44.52229656,66.05872977,109.7707622,71.28280305,57.07006886,42.34378738,240.1843039,85.70104787
1550.39,147.4781754,12.281679,39.72653252,38.90620605,12.28675602,43.52478342,97.21534262,14.13603144,1.676271193,65.87360278,30.75268252,30.81455676,18.57542029,144.6369285,73.93498745
1553.85,182.5815917,-16.6472776,-17.11671894,48.15250672,-3.705223899,-6.155201105,56.17079991,-22.50051452,-30.58218407,-9.684270405,-20.18194077,1.469236467,-17.35110766,115.1702734,-0.548726939
1557.3,220.0512605,54.38220106,59.81060466,89.5788715,73.08241946,60.42830644,108.812901,63.83325293,77.30299281,64.80683732,28.41857707,62.56387578,48.20384273,248.3141131,101.6296803
1560.75,196.0969827,58.93992482,83.61236053,91.68507279,61.28949652,41.1450947,116.1614358,76.63415304,40.45773646,77.37671746,65.66408169,86.60824247,19.95008413,172.008222,80.25999031
1564.2,261.6085587,78.32570342,59.45140582,89.7848829,75.0658176,67.44495227,106.5151943,125.648005,110.1419814,99.34516144,132.9144187,41.76210427,72.75742918,219.7323742,87.241984
1567.64,184.1757889,56.03934658,56.74959759,102.654074,70.79119301,68.11766768,89.39296604,119.8516278,78.22166223,66.16196064,60.91943377,45.5852288,41.59569048,215.0663438,60.85544231
1571.07,251.6084735,134.9906639,77.51979286,78.65341836,99.72543293,123.1230294,131.0255407,180.5778406,99.14571324,125.4469063,124.1389722,94.22738368,66.33468056,274.5799043,125.0501461
1574.51,235.1164125,108.569465,105.7188486,112.9516879,160.8183475,72.85082588,142.0677079,146.1684621,115.2700688,140.9997896,125.6128795,123.9583364,88.78421192,254.1628294,107.145876
1577.94,186.7194054,63.85555935,101.1476216,72.91865451,76.62974677,80.28084536,113.280257,120.903311,93.48566308,96.94040172,58.49100089,97.12785453,46.62409699,205.1948923,88.25241271
1581.37,279.3472517,150.2687562,144.0379687,125.7880901,105.0394406,104.0728761,111.7049771,156.6642059,118.2814302,126.9485335,142.0031814,124.0257053,98.11414812,256.0558661,143.6595368
1584.79,231.3197507,182.5688648,122.6197465,112.4117665,137.2172388,99.50670614,154.2456576,193.0509652,139.7053043,106.3339757,147.8792663,129.4716559,114.5341776,244.0555234,138.8670286
1588.21,256.6267013,115.0656943,92.85381167,107.3854552,137.9029511,79.82212359,101.2230873,211.745407,118.0282191,122.1265192,96.78910029,133.4154736,81.86399758,268.3736369,130.6346685
1591.62,285.7579024,198.9590537,181.2170205,212.0169279,143.1163869,153.5389164,182.3430553,248.4023495,160.2451083,186.3959544,159.6725283,154.3269253,153.4834202,321.8299789,200.1322366
1595.04,298.3231524,218.1187517,177.2022292,168.8039558,170.6973558,188.2068723,185.1763502,257.2596105,149.4849058,144.142072,191.5193949,184.6957777,185.2722574,305.1143214,168.049513
1598.45,299.2322495,224.264597,228.5382941,207.0073103,208.315667,244.6857791,234.9377606,291.7990076,195.3225448,215.4846621,185.1295448,264.5617978,214.0803211,318.166436,166.4062774
1601.85,352.6749916,274.836398,233.815071,250.1617623,270.0711296,220.5854243,296.677075,281.3463582,170.8849588,237.6035149,260.6828222,313.6647518,230.9074229,353.8060942,225.0623095
1605.25,320.3111764,285.7739629,202.6524157,288.4160827,217.3435525,275.7555951,251.2100816,384.4934792,233.0920809,293.7984204,287.7090712,281.0244061,226.6533743,316.6930671,204.5773888
1608.65,300.180601,300.3770994,220.6301837,248.6750421,240.4827443,230.7860785,287.8875681,377.2121875,233.588844,285.0891682,317.0381358,315.6205266,227.6679864,363.7571253,257.9112945
1612.05,369.3830624,342.4256154,236.3582301,303.4384107,279.5785135,329.6866614,308.8563223,396.0912994,314.0281808,301.1055478,270.7798595,351.292879,266.3310703,437.8680394,262.7838058
1615.44,353.8983573,351.529318,254.1764102,270.6059586,280.8306681,298.0871303,290.0171315,383.9336309,269.7620239,292.9973482,309.5540857,378.3712286,216.5024368,439.0855794,280.5347014
1618.83,377.886282,305.8280143,254.8945787,277.1874555,280.7190162,282.7172714,280.3517827,480.1209977,303.7283054,288.4043584,288.4506573,357.4053403,301.4418962,430.3895148,344.4937598
1622.21,379.0366322,325.3615109,272.9725902,279.942671,318.7733652,278.4768705,293.3720627,512.8362149,281.6269572,292.8663667,292.3394171,369.5149788,266.469259,383.3696148,306.7007593
1625.59,385.1392036,337.5496141,311.1202991,319.1313741,296.9535226,307.3657134,299.9837578,499.7380973,311.300911,333.4231614,340.7002074,401.4699082,278.074335,465.2856482,314.8254779
1628.97,417.1937914,364.2521298,314.1375593,314.4533338,350.5392953,310.9835853,304.2576544,516.3864592,353.069098,370.9645305,332.7028705,427.6098926,296.236934,425.4573833,360.577693
1632.34,383.0901902,415.2388638,346.8042245,317.3483187,382.17049,328.5502713,352.9415382,531.7811142,399.5024492,407.7702615,345.587248,452.9046954,340.0468655,448.3945881,306.2271821
1635.71,457.4881945,460.6196213,410.6801483,403.6560971,410.2569131,366.7455561,436.7311947,603.5218756,382.7898954,380.3201418,435.9531814,542.9840795,393.8239384,493.66703,376.793722
1639.07,423.0475981,440.7642072,364.7051837,403.0164369,417.2783707,412.6392241,543.1144093,591.2985561,389.9383668,405.0939581,427.9805118,601.3678076,433.9879618,536.4444759,384.7670893
1642.44,464.8381948,470.4724259,416.9591833,523.5391057,426.6046681,451.1310594,544.5799667,648.3709677,400.7957932,426.3814969,503.8690799,655.4856418,463.7687438,562.6766925,416.1370604
1645.8,480.9297774,502.6040814,402.0519995,557.6738706,481.4856107,508.2608456,537.4256511,666.1089219,426.9001041,473.0725442,530.0087259,713.1273435,488.9860926,567.6434457,419.023411
1649.15,432.3221386,594.9489772,445.5034841,599.2304983,443.761003,551.6183658,603.1012462,650.8922296,466.2352287,472.3168856,477.9692895,763.6426735,539.8498156,594.304501,448.5059166
1652.51,484.7750707,559.3469163,461.9334885,603.2987548,521.0206495,559.0534027,584.7465351,635.350701,467.3720955,493.2943063,490.44061,852.2013919,550.6197198,608.1496232,386.9143523
1655.85,513.5983652,582.327701,474.961864,653.0784056,558.0643538,600.2957384,620.9213005,627.9641454,481.7476329,553.924591,565.9125261,914.5332579,611.7656117,633.1185765,490.2784926
1659.2,520.6818135,597.4011333,483.4684609,687.9192156,528.1719192,663.5651545,642.8853241,641.962372,436.2337684,525.4875238,593.7248761,897.8680301,636.8672973,647.6411247,470.7781117
1662.54,475.5252062,604.1270143,459.9831294,666.7609489,506.0831485,545.2014319,584.4083875,656.8551888,440.6034293,554.3028883,539.3574975,845.775466,594.3745818,651.1770307,475.5629833
1665.88,448.8083335,556.1651448,445.4357191,634.0433692,436.2478439,599.0143509,597.0202712,608.1124036,419.4345425,456.8704677,466.4102274,855.9053223,614.7972699,674.3760569,442.4728806
1669.21,441.9809851,514.3053249,453.5160792,628.9762393,416.6558069,531.6036912,589.2707555,580.5238233,435.6450343,528.5600445,478.3629025,793.2673547,574.8751657,637.8879651,430.5875764
1672.54,382.8829504,465.4973539,388.9540583,546.2193213,441.356839,489.459232,524.5496197,562.2892541,390.3108307,486.6514007,453.7753588,728.1513182,555.6080727,540.3425162,365.2668431
1675.87,433.8840181,473.551031,338.4995048,482.332377,410.7507409,462.2007519,502.4866429,553.588502,362.3828571,400.784318,463.9374318,676.446967,455.3857937,534.3294708,313.8404524
1679.19,347.2039767,458.0761545,311.7622664,453.9751673,414.237313,461.208029,427.5156034,487.1403721,347.1520387,419.4985773,358.7789567,588.3340545,372.9681311,492.4085886,345.3981759
1682.51,396.0426142,395.6625227,323.5421908,432.5274529,323.8463552,457.8908409,387.0852791,448.2826691,311.7423002,341.4139595,341.7597682,525.6223335,388.6048868,456.1296291,350.3397848
1685.83,400.5497182,362.479933,333.279125,354.6689938,275.4376672,349.838965,365.1714476,383.5111971,323.4605661,330.0202446,368.9597006,428.9715561,344.9758623,445.232351,284.1250499
1689.14,323.865076,326.2181827,283.4729161,266.3185497,233.6610483,312.5021778,312.1298858,352.6727599,247.7297604,289.8472127,287.2985878,374.5114739,279.2308587,390.0965127,318.4537418
1692.45,321.8684745,223.8370687,213.4914106,225.1348799,213.1362972,247.8402558,255.9913705,341.5611608,217.419807,251.0446433,254.5962636,266.6918382,207.0296767,361.5318722,224.6656307
1695.75,272.5097002,286.6563873,235.0264547,197.3777436,198.6232129,186.1529751,196.6106781,305.3722027,185.9616293,179.5023157,197.4025611,214.0823998,181.6521169,289.6281871,212.0704865
1699.06,307.9585394,230.6059349,204.2108945,153.6358995,190.7515938,268.8901115,181.3745848,283.7296884,218.4351506,216.720009,214.7973135,238.7129093,200.1679796,320.6352144,174.3680789
1702.35,267.5047779,222.3155076,153.1705758,98.7571063,155.4612382,138.6414407,169.1628665,249.0824201,177.5422942,165.9975019,136.5043535,120.593117,89.21806477,241.2127112,110.1781772
1705.65,275.5382015,179.714901,165.9083442,114.8761225,131.8419443,130.3367379,121.909299,162.4231999,165.1589828,162.6245732,144.726514,69.652773,46.98217245,269.8504341,146.1205509
1708.94,291.1285955,185.5139107,185.0860453,100.6577064,104.93351,128.6157785,158.4146578,257.7768297,153.1271393,117.2510013,184.2136273,109.7016274,80.6881024,266.6481392,150.8949691
1712.23,273.465745,170.8623321,135.3975243,110.8816164,137.9957332,124.3983376,104.3587185,218.830111,120.9696861,144.7465645,112.1495259,92.61942999,86.16065441,243.8355828,138.2712009
1715.51,218.6294347,168.4399603,160.5876264,92.96661056,96.13841162,132.4841901,112.4712564,202.3698452,157.8515458,148.811041,149.634042,126.4359307,69.36262816,268.7325206,123.1090151
1718.79,223.6894493,134.8765904,126.7441964,26.947447,101.3113429,102.4331109,63.46004673,144.6638336,110.8186405,126.6342089,95.43400752,86.47087919,47.02282325,231.9587082,102.5081804
1722.07,225.185573,138.9420172,133.3610793,84.75288367,119.6043244,117.2748747,91.18386454,159.701877,142.4478924,131.3858461,145.7722545,105.0340251,80.87003921,234.8239008,135.5684656
1725.34,210.18759,110.2060354,141.5711197,59.84467852,136.2571537,119.5392561,68.3584849,179.4427763,131.4032236,118.8757303,112.0346147,48.20511789,50.26807554,237.6378536,104.8696391
1728.61,198.6252841,122.9184396,135.8801622,53.95058939,75.47962803,292.1660296,48.19468277,120.9943321,152.3895559,54.57363928,75.25491993,41.963907,24.58873163,232.6403213,117.8614693
1731.88,195.1784389,130.9190242,117.6580512,72.74437409,108.3615445,269.1049697,78.24123302,139.408345,129.275811,121.1893504,163.3120016,52.64014178,80.56280684,230.9510586,119.2437244
1735.14,195.5968379,137.8075836,132.7076309,22.97179036,117.5427002,73.06585028,35.76491049,182.1246152,80.81191058,101.3626413,107.1506913,55.36357154,32.57010051,276.0898197,67.76617275
1738.4,197.0502643,144.733912,114.5807457,52.48659586,132.5928921,74.08844532,85.20348993,148.5959431,128.1747761,105.1132892,111.7798204,65.93394555,59.95641188,219.6963589,111.2085823
1741.65,257.3985013,160.8578034,139.0002394,50.46054824,128.651917,112.6225285,104.9877461,161.6881286,149.7653289,99.65107139,126.72022,66.29101301,43.10254017,219.3604299,105.3707209
1744.91,190.9313317,102.8490517,130.758956,39.11440511,83.59957167,78.76787353,86.18345353,148.8179716,128.8564902,86.06576501,106.1567213,51.69452307,71.39028453,211.1517864,117.5823567
1748.15,157.2585381,98.95745076,102.6787393,17.54192399,59.64565267,76.59925393,42.59938686,165.3412718,96.7081812,104.1071471,84.21315531,64.85422479,21.60044409,160.2701818,90.64325716
1751.4,239.6899029,146.4227942,148.928433,75.9478624,83.13995652,107.2914432,79.89532049,216.1808289,121.2123228,157.9249947,152.0863528,46.0898672,78.10981788,203.8053693,116.0131901
1754.64,208.9452084,119.4148755,136.1628805,26.03597782,94.06227964,114.7692147,65.92202882,161.5904422,164.992836,121.7990845,130.9401447,28.35119927,39.82520492,210.5971019,123.001923
1757.88,222.9442367,106.2534882,124.5919253,57.49502766,117.7824184,51.03934186,43.41728618,182.5369109,115.1566414,115.9491933,94.59136154,55.31796989,26.91040417,244.8351324,117.6992234
1761.11,201.7867694,104.1584255,104.2584106,37.85976931,87.02016904,81.61759772,67.53486682,120.7330342,95.57865973,93.2650977,96.73183388,44.17992797,45.75221451,202.6692136,162.0948585
1764.34,217.4725882,109.1894807,162.7001796,44.67196009,101.8253277,56.35375546,72.44454496,141.0276107,87.65281138,115.1965741,118.8933921,47.72682231,66.19843484,170.5190977,60.22859549
1767.57,188.9214746,88.28644667,129.6380753,47.6943573,90.69769053,35.99858813,32.09109473,177.7414393,86.49601676,56.26339887,97.74186665,4.126401718,55.86486397,203.1245369,77.98020147
1770.79,213.9532096,151.0791166,114.1309406,65.22271817,134.2070534,92.34186873,75.43429021,184.4063185,163.2921962,132.9553483,108.6780876,57.52441492,72.77130068,213.0052832,120.4394434
1774.01,168.8265742,111.8072832,158.0226181,48.54879992,100.8032122,70.8853702,58.62790544,144.3130468,121.0142698,100.9121985,90.10788508,7.930610646,50.53654367,199.7510885,101.4760881
1777.23,196.4543493,137.5707393,118.9759507,27.16135966,115.9859626,60.27686542,63.20271439,154.5584223,130.0441577,110.6837256,91.04508911,13.63573758,33.27739158,237.2117043,80.78990245
1780.44,180.2233154,95.28927754,95.82578057,59.46215448,124.1451004,81.30212717,49.69049096,135.0692432,123.8947799,117.2997056,107.0525296,0.598544377,36.819643,179.826882,107.2606531
1783.65,194.4162529,82.46269035,122.2149502,43.17494144,68.55442089,45.3439282,69.83800898,141.3853074,154.366056,119.5299143,129.0900363,66.6277797,48.19809647,195.2263728,110.9081065
1786.85,199.236942,125.4007701,115.0313019,-0.978522473,71.46571963,66.09504114,67.30304227,173.7054127,120.2119058,133.7141274,105.769439,-1.364807801,24.93655051,145.2999276,98.25202935
1790.05,175.7051628,92.20330919,98.97367767,50.50051971,34.25279188,63.45323862,50.05636453,119.0623568,133.7732488,104.9021205,100.8765673,46.67153046,23.03880359,218.3772972,71.8151879
1793.25,186.9226951,156.4100997,137.3979196,54.86583471,64.08343291,47.61229317,62.89474943,133.523937,150.0780044,106.8536691,76.93325057,46.41155672,61.96165414,238.1782322,97.74834844
1796.45,189.4503186,103.1609338,101.1248696,23.54618923,73.51543793,30.73197726,58.62297057,110.1589508,111.9070919,118.8085486,72.38831824,-4.919966848,33.0579006,124.042483,76.72327718
1799.64,217.9408127,127.8256033,155.6433695,26.72334989,103.0226021,64.33306333,74.18780149,145.9551954,139.7284303,110.3665343,93.66759961,75.95672191,68.31934132,207.0397999,151.6077402
1802.83,193.4659566,99.30390017,143.8062608,55.6240833,108.2507205,62.91532378,106.8220157,153.416468,156.9389386,143.7174013,133.5299239,42.74443432,58.92177461,218.7199328,114.3205036
1806.01,213.1075296,117.795616,162.3163852,67.50615606,116.033588,90.83753094,73.90538655,189.4195654,146.1995358,128.1509246,129.5451202,50.60598165,66.99199875,214.9326317,101.2433332
1809.19,227.6463103,172.8505425,99.27158402,55.45233467,127.6109997,141.4914571,69.5686874,155.8792845,121.3841405,137.1268791,96.55501756,31.45117511,75.90381191,229.7076461,132.6009948
1812.37,218.5930775,145.7684711,171.4806985,79.3163856,151.3927501,96.03687438,98.15169146,232.734422,158.2486713,131.4550397,126.2944448,57.20782586,86.99501224,180.2347254,137.438254
1815.54,218.2736096,138.059193,208.2015697,69.95207526,100.284634,106.0955549,116.6961719,150.3377743,184.0690466,169.2351808,159.2482308,74.83274504,45.63939779,272.6336188,92.27987634
1818.71,205.4596848,129.9424995,133.6340386,33.62116997,120.2884458,93.65627052,50.37590175,166.0851376,139.9571847,171.7570771,135.673204,81.96274372,68.03576652,214.0640754,101.2746273
1821.87,181.6730811,121.6781817,157.7759459,35.46743599,81.50797993,125.0497932,86.07465399,196.284308,143.0690037,169.1905029,122.176193,21.32963291,86.68691635,216.6258438,122.217272
1825.04,217.8035763,155.2960303,155.3611323,55.71463952,107.6140306,143.6608945,113.3752015,168.3000815,142.7564216,164.7352322,118.9450262,39.53522353,148.4556451,223.8886725,145.2885759
1828.19,243.6109479,108.9458361,170.5864381,51.86554677,72.69839191,148.0003462,106.6553171,194.8742537,142.2633561,138.0510391,121.4115318,76.27632648,61.69475066,221.6923099,129.2033038
1831.35,238.1079734,142.6973899,200.1067037,90.07792385,143.672858,161.7929197,116.1037734,256.4216203,161.8757249,196.4276975,177.9385379,41.90775261,122.5180305,261.056504,137.5162209
1834.5,217.2694299,156.930482,176.7857692,34.01653685,152.4892229,121.5243864,60.30434317,167.2289766,128.1214456,149.9149809,121.0008724,90.5423127,78.86728228,220.7010027,142.3570917
1837.65,221.5160943,183.144903,149.0174745,119.2631518,158.5082804,192.5345173,147.8887987,257.1761177,214.8714355,177.0526629,198.2883632,107.5348175,118.9483034,290.2155535,130.5876812
1840.79,211.7597432,168.5504428,118.3036594,68.75953452,116.9588242,111.0350837,100.7169125,149.1858385,141.1936119,95.30951689,104.2978379,68.99807766,52.10689116,245.6199039,89.10775361
1843.93,223.8841532,147.2468917,148.1541634,82.97145097,131.8896479,161.0448562,67.20845686,207.6949338,161.9768917,165.6983159,128.2611241,85.95190372,87.35984287,198.0838009,130.6890735
1847.07,215.2871005,128.1440395,178.333826,97.35666688,117.2865448,133.2056057,69.12020386,219.693198,173.7681919,130.7488331,147.7250492,78.22210616,102.2859557,200.8269913,123.9254051
1850.21,257.7683611,182.6916758,205.5334866,98.02094793,120.4463083,159.4431027,124.9749256,241.4734255,131.6234292,170.4828413,141.6874403,112.7304954,109.3710267,273.2792218,143.7235127
1853.33,216.2457108,141.4695903,156.5309843,54.82105971,100.4037314,162.4161176,121.1053942,210.4534103,128.8765201,140.9121133,122.1891246,92.61388162,95.12385292,221.6802388,134.4041602
1856.46,229.4529252,129.4675723,184.996158,85.34676769,114.5076074,133.9924208,95.19438145,182.9039465,155.899381,153.2854218,131.1869291,79.26707515,96.68223123,202.7697884,141.5811115
1859.58,153.5217796,129.7354112,142.8408465,64.79883732,127.1527291,87.77478244,90.6466592,149.4438275,125.0889282,112.5555391,73.55168065,54.85288606,65.76095841,160.9176167,119.0741305
1862.7,208.6560491,185.072896,160.3198885,81.22503395,119.8088893,133.5759724,109.1859991,209.1308469,162.1720778,197.9912376,156.3382059,53.32312436,92.44783115,189.4934693,131.1809808
1865.82,197.8645087,154.0898157,163.4041223,37.52912284,132.2248808,110.5467606,116.1651728,216.308798,174.9957459,163.0102894,146.8223315,91.93160003,93.04464609,205.8370918,161.0624258
1868.93,227.9009332,217.0959592,160.1513864,86.91586921,123.2604961,116.8209169,117.3149517,184.7294739,175.1698483,164.9304666,131.9148839,88.73712299,100.9141998,236.6582296,135.5302289
1872.04,183.303097,163.9811152,163.2665187,79.25703822,147.3205277,104.6152109,102.0111073,188.0126675,159.8363007,149.554541,102.1416895,27.44950305,87.00528861,161.0066279,105.3111534
1875.14,226.4917745,143.535072,199.7613573,101.9993949,159.386768,152.0604121,81.19641067,228.3291715,174.8040184,175.4882843,180.3345745,119.78255,92.91370896,249.0420316,132.8489624
1878.24,214.0557398,168.237618,147.5667401,92.15670437,127.4610091,135.14429,157.5036331,225.2867784,167.736917,173.9124679,172.758365,112.8910734,128.2842571,177.1541855,154.1604187
1881.34,239.7847669,174.9385412,184.7745046,97.07373141,122.045043,135.0426138,135.1905456,214.6232806,159.8419114,193.0748632,168.3678869,100.527883,105.7937291,218.2128341,140.9672853
1884.44,208.0586294,176.5076297,137.4264882,63.99724086,126.0646617,144.3931527,102.0399192,210.5864701,194.4719168,179.0072414,143.373966,101.4597882,126.7169211,173.5777218,156.5983249
1887.53,175.8041008,165.9846713,182.6085283,64.17599743,105.3376568,143.5556758,82.65652446,211.5851387,129.3598479,161.5523735,141.0494278,87.33259844,106.285629,166.5385928,117.4092999
1890.61,223.1769543,185.5494535,148.1484621,69.19676575,170.0898202,133.9449518,134.1751322,249.4810781,175.8646194,196.5290302,182.4290978,103.2731229,126.6076486,199.3251909,117.9699729
1893.7,215.6539631,174.7417639,191.4171263,84.47631041,140.1329433,134.4157496,126.657513,248.6860798,187.6341458,193.3039822,170.3858013,108.9981708,116.6877756,230.13726,161.901106
1896.78,227.3538999,166.4413896,180.894358,99.65939592,132.1648174,162.9708377,171.7714373,226.1579348,179.7233414,194.6129999,184.4133633,114.4335513,128.9528055,200.9945437,133.3844614
1899.85,209.7365374,198.9581178,180.7949936,111.0927867,130.0402339,168.2029845,133.2256755,210.9984342,163.4901203,213.3628535,171.5866089,134.5820733,102.7715338,229.9867854,156.6778011
1902.92,229.206648,173.8517354,182.8458697,83.10024705,139.5609838,127.0989585,94.93899762,263.7593687,156.3323965,160.5753131,166.8633628,75.12854563,100.1657559,190.7737281,144.6068869
1905.99,235.4980039,201.2120292,207.1698225,92.05454122,150.6048581,187.7155275,122.1741738,266.3175287,192.2130839,209.3911486,194.1974496,105.4417771,149.3622668,197.875115,143.7824807
1909.06,206.597377,189.4487856,224.154688,114.4464333,153.1146476,167.9954598,178.8149739,281.3507045,210.141096,187.6291296,184.5636937,176.6795763,168.6378619,281.9906886,176.8203438
1912.12,221.0125392,178.611791,157.7873022,104.8476874,126.8561431,170.8345231,102.5561677,238.452686,204.8293462,184.5260256,159.7569193,89.81175174,132.2823359,189.8001916,126.8042378
1915.18,201.6202619,141.7268316,187.2295007,118.9270674,136.0481349,125.883485,132.013525,244.841263,194.419748,177.2806058,150.5589504,112.4951119,137.2874838,167.3633661,105.1439239
1918.23,200.7453164,171.8846934,186.9291189,103.3683371,128.0354137,142.1491131,139.0638152,253.5982248,177.3152142,167.6186394,168.114611,102.129465,132.3291002,189.6299544,132.8351632
1921.29,206.3754738,169.7221622,151.3909922,85.46526021,125.4957695,129.1201746,148.8738077,248.1773608,171.8596577,158.4238952,173.3677248,139.0556191,166.8109796,172.3996983,150.1677166
1924.33,267.860505,189.6020237,173.0279557,98.59860035,169.7949925,159.7734368,142.6832717,290.5174598,186.2179911,216.0781421,217.1241154,106.1153825,150.9859165,228.9223395,173.4933451
1927.38,219.6111808,169.5380634,163.0608443,71.190121,141.3148729,125.6456667,115.9769765,256.5003105,168.1581271,179.9551486,143.1846061,95.14556291,115.338705,204.2776195,141.9548095
1930.42,220.8322715,200.7590665,216.2844928,148.3765856,172.3252003,151.1886313,139.1006908,282.2977013,209.9579778,203.208683,200.3020201,164.8229682,143.8281393,217.8152798,184.9368701
1933.45,224.1965474,183.0548183,219.5377359,122.5087575,212.4807645,172.8520973,141.2521837,270.0804205,218.7534554,228.6045136,239.4821804,112.4694062,158.3850132,238.5950613,200.0182876
1936.49,206.7167785,177.6681037,210.7104079,126.4363998,138.7023551,171.6498314,126.9382238,315.5122558,198.0714718,221.2554083,183.50291,144.4106844,157.8401207,239.236705,190.3208219
1939.52,242.0777344,188.8077073,215.1083431,122.9012757,185.7967613,195.2746001,145.5875796,262.6279949,217.3129388,193.420135,185.7420312,132.9976102,188.5562554,225.3199516,136.1932333
1942.54,234.6621848,209.2584139,221.7313754,116.5601481,124.0687723,162.1301697,161.3400196,279.986425,192.6277678,198.9694611,199.2123667,151.9109909,149.4152108,216.9245415,183.5132815
1945.56,276.041899,203.3860078,233.4153386,124.4967798,156.2431771,225.8373061,155.5003122,326.6873333,244.3278702,236.2461541,253.6307385,181.5866338,209.3467801,219.7902148,174.6017263
1948.58,220.428646,212.1672731,215.2300662,137.6279335,126.3507647,162.6147755,183.9472254,274.9765063,219.479157,223.280981,230.0919688,145.1873458,179.4127567,238.7567115,164.535327
1951.6,258.7201947,215.3219939,226.9133916,129.6283718,161.4083236,199.2483435,126.4555272,311.4997306,186.4115391,186.8727088,186.8438792,132.0539337,193.3199334,240.7037714,184.5828432
1954.61,291.6143137,245.9099539,244.2701478,167.0878571,211.9036425,192.8297756,219.7559854,316.9797923,281.2199271,251.4431041,236.7222913,225.7612043,198.0121031,282.8511341,174.5170339
1957.62,275.7587712,257.1809366,204.5971677,137.8031518,177.0005098,212.1278372,121.7863678,327.3204771,247.9042315,201.8199335,227.2930265,170.577964,188.2090582,286.9685387,210.8376581
1960.62,285.5953353,273.4947255,250.3352839,153.235018,212.2107137,197.7002935,174.0334416,345.4145707,266.9893624,225.3969631,227.3599059,212.2080194,205.5515913,216.2457243,193.7244747
1963.62,257.3917738,256.5611034,232.4593288,115.1342176,201.3860423,253.4579094,170.6839743,325.7358582,249.2682298,245.2309592,225.9017504,174.3661764,196.7474944,269.6724296,211.4082422
1966.62,286.5728541,269.4398532,233.8441347,143.5115127,192.0222833,221.1854496,168.0627331,372.4571245,244.0827434,206.5926874,206.3663806,189.0682411,227.6985596,229.898393,154.9897191
1969.61,296.4643434,314.6307575,294.4855334,222.3786648,235.8022244,282.2516787,213.4654848,387.787154,283.9668124,272.9599134,285.1836169,234.3100192,289.3505787,297.3633529,238.8736636
1972.6,253.1550087,250.1935983,270.1843566,182.0204356,232.9156531,225.6203608,170.7779963,411.3907309,269.7863461,252.7064025,222.6432797,216.3553163,202.9953433,261.3270471,249.5358337
1975.59,301.7586166,309.9381578,268.6014357,175.8655865,218.1453565,249.3242601,227.9030343,399.892639,283.6292534,289.4729198,292.5071888,230.1539377,203.5986445,267.6392134,207.5609872
1978.57,281.5649335,292.8442175,264.578602,164.6848786,238.2221215,216.0411402,192.9793651,400.9226615,267.4164429,267.0482302,249.3421639,214.9136887,219.1592736,217.0395892,245.0188816
1981.55,253.2937255,294.9615589,240.2906861,165.6680731,235.635735,239.1827648,222.061755,416.7285815,297.8068228,232.8360982,274.8620245,248.4343741,269.2720214,279.1479117,280.9212744
1984.53,320.8887583,284.0499629,316.7545189,177.9149306,251.8459834,225.271897,222.9179699,444.7171815,298.0163013,281.9782882,270.0935898,243.8617985,275.5596785,231.6939179,234.4679226
1987.5,335.1517975,296.7292105,279.8939305,203.147212,196.792653,259.3012999,221.7307756,470.3502436,281.7427861,220.3295641,258.8106786,236.2047665,282.9530354,267.7073443,234.068583
1990.47,263.5016083,291.5890821,266.8717511,188.4586776,183.3115298,214.8137364,212.9969377,380.3635495,284.8001846,260.5886898,213.8801097,184.7730822,243.2328821,279.8579274,229.0770122
1993.43,282.6529555,260.5793578,315.6508104,177.1760879,241.3513997,245.7229691,201.8072217,411.4148804,285.374404,255.6824287,281.4797013,245.0885496,265.3940084,240.6254035,259.2959667
